system:time_start,undefined
"Dec 1, 2005",30.029
"Jan 1, 2006",25.396
"Feb 1, 2006",28.791
"Mar 1, 2006",29.912
"Apr 1, 2006",29.615
"May 1, 2006",24.809
"Jun 1, 2006",19.086
"Jul 1, 2006",13.897
"Aug 1, 2006",10.257
"Sep 1, 2006",12.532
"Oct 1, 2006",24.839
"Nov 1, 2006",27.598
"Dec 1, 2006",28.565
"Jan 1, 2007",26.781
"Feb 1, 2007",29.765
"Mar 1, 2007",25.808
"Apr 1, 2007",22.766
"May 1, 2007",17.024
"Jun 1, 2007",13.71
"Jul 1, 2007",10.349
"Aug 1, 2007",8.155
"Sep 1, 2007",8.691
"Oct 1, 2007",10.277
"Nov 1, 2007",18.921
"Dec 1, 2007",25.261
"Jan 1, 2008",25.333
"Feb 1, 2008",27.968
"Mar 1, 2008",29.315
"Apr 1, 2008",27.791
"May 1, 2008",21.267
"Jun 1, 2008",16.002
"Jul 1, 2008",11.347
"Aug 1, 2008",8.605
"Sep 1, 2008",10.673
"Oct 1, 2008",11.997
"Nov 1, 2008",23.188
"Dec 1, 2008",29.217
"Jan 1, 2009",28.5
"Feb 1, 2009",28.216
"Mar 1, 2009",26.47
"Apr 1, 2009",29.829
"May 1, 2009",27.986
"Jun 1, 2009",22.731
"Jul 1, 2009",15.997
"Aug 1, 2009",11.193
"Sep 1, 2009",13.57
"Oct 1, 2009",22.959
"Nov 1, 2009",27.473
"Dec 1, 2009",27.984
"Jan 1, 2010",27.558
"Feb 1, 2010",26.328
"Mar 1, 2010",28.714
"Apr 1, 2010",26.031
"May 1, 2010",20.723
"Jun 1, 2010",15.923
"Jul 1, 2010",12.436
"Aug 1, 2010",9.7
"Sep 1, 2010",7.862
"Oct 1, 2010",18.987
"Nov 1, 2010",27.814
"Dec 1, 2010",28.714
"Jan 1, 2011",29.646
"Feb 1, 2011",28.873
"Mar 1, 2011",29.945
"Apr 1, 2011",26.568
"May 1, 2011",20.722
"Jun 1, 2011",15.34
"Jul 1, 2011",10.937
"Aug 1, 2011",8.346
"Sep 1, 2011",7.376
"Oct 1, 2011",21.894
"Nov 1, 2011",27.825
"Dec 1, 2011",29.007
"Jan 1, 2012",29.238
"Feb 1, 2012",27.651
"Mar 1, 2012",25.391
"Apr 1, 2012",22.119
"May 1, 2012",18.757
"Jun 1, 2012",15.854
"Jul 1, 2012",10.975
"Aug 1, 2012",8.273
"Sep 1, 2012",7.453
"Oct 1, 2012",9.103
"Nov 1, 2012",27.156
"Dec 1, 2012",24.37
"Jan 1, 2013",27.892
"Feb 1, 2013",25.041
"Mar 1, 2013",27.079
"Apr 1, 2013",27.593
"May 1, 2013",20.396
"Jun 1, 2013",17.779
"Jul 1, 2013",12.913
"Aug 1, 2013",9.973
"Sep 1, 2013",8.999
"Oct 1, 2013",17.828
"Nov 1, 2013",24.395
"Dec 1, 2013",29.431
"Jan 1, 2014",27.064
"Feb 1, 2014",27.134
"Mar 1, 2014",29.173
"Apr 1, 2014",27.393
"May 1, 2014",21.222
"Jun 1, 2014",16.097
"Jul 1, 2014",12.222
"Aug 1, 2014",9.182
"Sep 1, 2014",9.866
"Oct 1, 2014",16.006
"Nov 1, 2014",26.432
"Dec 1, 2014",28.862
"Jan 1, 2015",22.912
"Feb 1, 2015",26.976
"Mar 1, 2015",27.829
"Apr 1, 2015",28.727
"May 1, 2015",24.069
"Jun 1, 2015",16.996
"Jul 1, 2015",12.162
"Aug 1, 2015",8.924
"Sep 1, 2015",7.569
"Oct 1, 2015",13.423
"Nov 1, 2015",22.526
"Dec 1, 2015",25.228
"Jan 1, 2016",30.235
"Feb 1, 2016",25.094
"Mar 1, 2016",25.758
"Apr 1, 2016",20.724
"May 1, 2016",18.469
"Jun 1, 2016",17.465
"Jul 1, 2016",11.471
"Aug 1, 2016",9.041
"Sep 1, 2016",14.358
"Oct 1, 2016",23.806
"Nov 1, 2016",28.097
"Dec 1, 2016",28.474
"Jan 1, 2017",27.42
"Feb 1, 2017",30.538
"Mar 1, 2017",28.404
"Apr 1, 2017",27.708
"May 1, 2017",24.091
"Jun 1, 2017",17.595
"Jul 1, 2017",11.546
"Aug 1, 2017",8.385
"Sep 1, 2017",6.995
"Oct 1, 2017",8.958
"Nov 1, 2017",29.447
"Dec 1, 2017",30.389
"Jan 1, 2018",29.081
"Feb 1, 2018",30.066
"Mar 1, 2018",29.842
"Apr 1, 2018",26.245
"May 1, 2018",20.427
"Jun 1, 2018",14.982
"Jul 1, 2018",10.081
"Aug 1, 2018",12.67
"Sep 1, 2018",10.33
"Oct 1, 2018",21.039
"Nov 1, 2018",31.202
"Dec 1, 2018",29.06
"Jan 1, 2019",26.67
"Feb 1, 2019",28.224
"Mar 1, 2019",30.481
"Apr 1, 2019",29.183
"May 1, 2019",23.37
"Jun 1, 2019",16.447
"Jul 1, 2019",11.172
"Aug 1, 2019",8.453
"Sep 1, 2019",7.267
"Oct 1, 2019",17.52
"Nov 1, 2019",22.125
"Dec 1, 2019",26.469
"Jan 1, 2020",28.327
"Feb 1, 2020",28.252
"Mar 1, 2020",30.245
"Apr 1, 2020",28.34
"May 1, 2020",22.79
"Jun 1, 2020",17.699
"Jul 1, 2020",12.352
"Aug 1, 2020",9.192
"Sep 1, 2020",8.142
"Oct 1, 2020",16.179
"Nov 1, 2020",25.657
"Dec 1, 2020",25.22
"Jan 1, 2021",24.028
"Feb 1, 2021",27.833
"Mar 1, 2021",26.518
"Apr 1, 2021",25.724
"May 1, 2021",19.848
"Jun 1, 2021",13.435
"Jul 1, 2021",9.824
"Aug 1, 2021",7.918
"Sep 1, 2021",8.519
"Oct 1, 2021",18.304
"Nov 1, 2021",25.814
"Dec 1, 2021",30.501
"Jan 1, 2022",28.634
"Feb 1, 2022",29.009
"Mar 1, 2022",24.508
"Apr 1, 2022",21.21
"May 1, 2022",15.545
"Jun 1, 2022",10.166
"Jul 1, 2022",8.275
"Aug 1, 2022",11.156
"Sep 1, 2022",10.248
"Oct 1, 2022",14.001
"Nov 1, 2022",27.894
"Dec 1, 2022",29.506
