system:time_start,undefined
"Feb 1, 2013",77.892
"Mar 1, 2013",82.037
"Apr 1, 2013",84.776
"May 1, 2013",67.013
"Jun 1, 2013",56.703
"Jul 1, 2013",47.812
"Aug 1, 2013",42.698
"Sep 1, 2013",40.821
"Oct 1, 2013",47.461
"Nov 1, 2013",70.777
"Dec 1, 2013",88.439
"Jan 1, 2014",83.464
"Feb 1, 2014",82.912
"Mar 1, 2014",88.222
"Apr 1, 2014",84.709
"May 1, 2014",67.773
"Jun 1, 2014",55.196
"Jul 1, 2014",46.7
"Aug 1, 2014",42.099
"Sep 1, 2014",40.037
"Oct 1, 2014",45.747
"Nov 1, 2014",78.726
"Dec 1, 2014",87.594
"Jan 1, 2015",71.709
"Feb 1, 2015",80.694
"Mar 1, 2015",84.401
"Apr 1, 2015",87.391
"May 1, 2015",76.033
"Jun 1, 2015",59.793
"Jul 1, 2015",50.048
"Aug 1, 2015",44.859
"Sep 1, 2015",42.637
"Oct 1, 2015",42.108
"Nov 1, 2015",63.011
"Dec 1, 2015",75.729
"Jan 1, 2016",90.892
"Feb 1, 2016",78.438
"Mar 1, 2016",77.885
"Apr 1, 2016",66.587
"May 1, 2016",57.331
"Jun 1, 2016",52.506
"Jul 1, 2016",44.922
"Aug 1, 2016",40.012
"Sep 1, 2016",44.452
"Oct 1, 2016",72.576
"Nov 1, 2016",84.838
"Dec 1, 2016",87.351
"Jan 1, 2017",82.929
"Feb 1, 2017",92.635
"Mar 1, 2017",86.412
"Apr 1, 2017",84.811
"May 1, 2017",74.703
"Jun 1, 2017",60.459
"Jul 1, 2017",49.67
"Aug 1, 2017",44.598
"Sep 1, 2017",42.373
"Oct 1, 2017",40.254
"Nov 1, 2017",85.923
"Dec 1, 2017",91.893
"Jan 1, 2018",88.655
"Feb 1, 2018",91.999
"Mar 1, 2018",91.091
"Apr 1, 2018",81.229
"May 1, 2018",65.772
"Jun 1, 2018",54.013
"Jul 1, 2018",44.276
"Aug 1, 2018",45.135
"Sep 1, 2018",46.488
"Oct 1, 2018",61.982
"Nov 1, 2018",94.405
"Dec 1, 2018",89.233
"Jan 1, 2019",81.848
"Feb 1, 2019",85.313
"Mar 1, 2019",92.677
"Apr 1, 2019",89.776
"May 1, 2019",73.264
"Jun 1, 2019",58.885
"Jul 1, 2019",48.312
"Aug 1, 2019",43.381
"Sep 1, 2019",41.285
"Oct 1, 2019",50.522
"Nov 1, 2019",68.562
"Dec 1, 2019",80.977
"Jan 1, 2020",85.95
"Feb 1, 2020",85.192
"Mar 1, 2020",92.192
"Apr 1, 2020",87.191
"May 1, 2020",71.566
"Jun 1, 2020",59.779
"Jul 1, 2020",47.547
"Aug 1, 2020",41.396
"Sep 1, 2020",38.746
"Oct 1, 2020",48.382
"Nov 1, 2020",76.721
"Dec 1, 2020",76.613
"Jan 1, 2021",72.838
"Feb 1, 2021",81.546
"Mar 1, 2021",82.202
"Apr 1, 2021",78.297
"May 1, 2021",65.412
"Jun 1, 2021",48.692
"Jul 1, 2021",38.995
"Aug 1, 2021",34.403
"Sep 1, 2021",32.738
"Oct 1, 2021",49.249
"Nov 1, 2021",75.466
"Dec 1, 2021",91.735
"Jan 1, 2022",87.845
"Feb 1, 2022",88.271
"Mar 1, 2022",76.179
"Apr 1, 2022",66.742
"May 1, 2022",53.293
"Jun 1, 2022",39.765
"Jul 1, 2022",32.498
"Aug 1, 2022",30.975
"Sep 1, 2022",31.273
"Oct 1, 2022",37.089
"Nov 1, 2022",80.038
"Dec 1, 2022",89.684
