system:time_start,undefined
"Feb 1, 2006",23.886
"Mar 1, 2006",23.268
"Apr 1, 2006",22.757
"May 1, 2006",22.028
"Jun 1, 2006",20.905
"Jul 1, 2006",21.315
"Aug 1, 2006",23.598
"Sep 1, 2006",24.812
"Oct 1, 2006",24.469
"Nov 1, 2006",23.337
"Dec 1, 2006",23.974
"Jan 1, 2007",24.348
"Feb 1, 2007",22.706
"Mar 1, 2007",23.833
"Apr 1, 2007",24.139
"May 1, 2007",23.869
"Jun 1, 2007",22.073
"Jul 1, 2007",22.408
"Aug 1, 2007",22.738
"Sep 1, 2007",24.935
"Oct 1, 2007",26.854
"Nov 1, 2007",26.368
"Dec 1, 2007",23.873
"Jan 1, 2008",23.797
"Feb 1, 2008",23.333
"Mar 1, 2008",22.899
"Apr 1, 2008",23.299
"May 1, 2008",22.698
"Jun 1, 2008",21.623
"Jul 1, 2008",21.068
"Aug 1, 2008",23.261
"Sep 1, 2008",25.623
"Oct 1, 2008",27.261
"Nov 1, 2008",24.32
"Dec 1, 2008",23.259
"Jan 1, 2009",23.883
"Feb 1, 2009",23.877
"Mar 1, 2009",24.223
"Apr 1, 2009",22.835
"May 1, 2009",21.995
"Jun 1, 2009",21.919
"Jul 1, 2009",22.167
"Aug 1, 2009",23.649
"Sep 1, 2009",26.186
"Oct 1, 2009",24.64
"Nov 1, 2009",24.586
"Dec 1, 2009",23.508
"Jan 1, 2010",23.938
"Feb 1, 2010",24.914
"Mar 1, 2010",24.1
"Apr 1, 2010",23.794
"May 1, 2010",24.239
"Jun 1, 2010",22.271
"Jul 1, 2010",22.066
"Aug 1, 2010",22.297
"Sep 1, 2010",24.783
"Oct 1, 2010",26.407
"Nov 1, 2010",23.729
"Dec 1, 2010",23.806
"Jan 1, 2011",23.437
"Feb 1, 2011",23.381
"Mar 1, 2011",23.087
"Apr 1, 2011",23.405
"May 1, 2011",22.593
"Jun 1, 2011",22.216
"Jul 1, 2011",21.695
"Aug 1, 2011",23.623
"Sep 1, 2011",24.492
"Oct 1, 2011",24.226
"Nov 1, 2011",22.543
"Dec 1, 2011",23.223
"Jan 1, 2012",22.996
"Feb 1, 2012",23.399
"Mar 1, 2012",24.477
"Apr 1, 2012",25.361
"May 1, 2012",23.417
"Jun 1, 2012",23.482
"Jul 1, 2012",22.427
"Aug 1, 2012",22.535
"Sep 1, 2012",25.756
"Oct 1, 2012",26.661
"Nov 1, 2012",23.317
"Dec 1, 2012",25.279
"Jan 1, 2013",23.704
"Feb 1, 2013",25.067
"Mar 1, 2013",24.741
"Apr 1, 2013",23.573
"May 1, 2013",23.829
"Jun 1, 2013",23.215
"Jul 1, 2013",22.933
"Aug 1, 2013",23.697
"Sep 1, 2013",25.905
"Oct 1, 2013",25.612
"Nov 1, 2013",24.619
"Dec 1, 2013",23.257
"Jan 1, 2014",24.154
"Feb 1, 2014",24.087
"Mar 1, 2014",23.585
"Apr 1, 2014",23.831
"May 1, 2014",23.651
"Jun 1, 2014",22.691
"Jul 1, 2014",22.7
"Aug 1, 2014",23.795
"Sep 1, 2014",26.179
"Oct 1, 2014",26.243
"Nov 1, 2014",24.841
"Dec 1, 2014",23.683
"Jan 1, 2015",25.159
"Feb 1, 2015",23.757
"Mar 1, 2015",23.729
"Apr 1, 2015",23.693
"May 1, 2015",23.165
"Jun 1, 2015",22.634
"Jul 1, 2015",23.039
"Aug 1, 2015",23.51
"Sep 1, 2015",27.03
"Oct 1, 2015",27.764
"Nov 1, 2015",26.659
"Dec 1, 2015",26.865
"Jan 1, 2016",23.51
"Feb 1, 2016",25.559
"Mar 1, 2016",25.809
"Apr 1, 2016",26.1
"May 1, 2016",24.991
"Jun 1, 2016",23.579
"Jul 1, 2016",23.004
"Aug 1, 2016",24.775
"Sep 1, 2016",25.764
"Oct 1, 2016",26.533
"Nov 1, 2016",25.368
"Dec 1, 2016",25.115
"Jan 1, 2017",25.28
"Feb 1, 2017",23.656
"Mar 1, 2017",24.519
