,Data Medicao,"PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)",Unnamed: 7
11148,2006-02-09,1.2,31.3,25.1,21.0,77.75,74.0,
11149,2006-02-10,0.0,28.4,23.82,20.0,82.5,70.0,
11150,2006-02-11,12.3,28.5,23.92,20.0,75.5,60.0,
11151,2006-02-12,0.0,29.0,24.24,21.6,80.5,72.0,
11152,2006-02-13,7.8,29.4,23.82,20.8,75.5,58.0,
11153,2006-02-14,28.8,28.6,23.3,20.6,82.75,79.0,
11154,2006-02-15,32.1,28.5,23.52,20.6,85.75,84.0,
11155,2006-02-16,13.8,28.5,22.78,18.8,89.0,78.0,
11156,2006-02-17,13.7,31.9,25.42,18.8,55.25,39.0,
11157,2006-02-18,0.0,31.4,25.22,20.4,66.5,46.0,
11158,2006-02-19,10.4,30.7,22.88,19.4,81.75,59.0,
11159,2006-02-20,62.4,27.4,23.72,19.2,79.0,70.0,
11160,2006-02-21,0.4,29.0,23.96,20.1,76.25,61.0,
11161,2006-02-22,12.5,29.1,23.94,20.0,76.0,57.0,
11162,2006-02-23,0.0,30.5,25.2,21.8,72.75,71.0,
11163,2006-02-24,0.0,29.4,24.58,21.5,75.25,65.0,
11164,2006-02-25,0.0,31.0,25.86,21.8,62.25,49.0,
11165,2006-02-26,0.0,31.2,25.96,22.6,70.0,54.0,
11166,2006-02-27,0.0,30.4,24.26,20.2,81.5,74.0,
11167,2006-02-28,43.3,28.4,23.76,20.0,83.25,70.0,
11168,2006-03-01,1.0,30.5,24.58,22.1,80.25,65.0,
11169,2006-03-02,7.0,32.2,26.66,21.3,63.0,49.0,
11170,2006-03-03,0.0,31.3,25.56,22.3,71.75,55.0,
11171,2006-03-04,13.6,29.1,22.6,20.0,92.25,79.0,
11172,2006-03-05,21.2,30.8,25.22,19.6,67.0,51.0,
11173,2006-03-06,0.0,31.6,25.42,22.7,71.75,50.0,
11174,2006-03-07,0.0,27.5,23.98,21.6,78.5,80.0,
11175,2006-03-08,0.0,29.2,23.98,20.8,77.0,54.0,
11176,2006-03-09,34.5,28.3,22.2,19.0,84.75,61.0,
11177,2006-03-10,1.1,26.4,22.8,20.4,86.25,84.0,
11178,2006-03-11,0.0,28.9,23.8,20.6,76.75,56.0,
11179,2006-03-12,3.4,28.2,23.08,21.0,83.75,59.0,
11180,2006-03-13,37.6,29.3,23.14,20.7,82.0,56.0,
11181,2006-03-14,33.2,26.5,22.78,19.3,79.25,65.0,
11182,2006-03-15,0.0,27.7,23.52,20.9,83.5,72.0,
11183,2006-03-16,13.0,26.3,23.14,21.0,82.25,79.0,
11184,2006-03-17,23.4,26.5,22.82,20.8,85.25,75.0,
11185,2006-03-18,30.4,26.5,21.7,18.4,85.0,64.0,
11186,2006-03-19,0.0,29.7,22.42,19.2,82.5,58.0,
11187,2006-03-20,36.0,29.0,22.74,19.7,88.25,80.0,
11188,2006-03-21,1.4,30.6,24.86,20.5,66.0,53.0,
11189,2006-03-22,0.0,30.4,24.74,20.3,67.25,53.0,
11190,2006-03-23,0.0,30.9,25.42,21.0,56.25,39.0,
11191,2006-03-24,0.0,30.9,25.96,20.9,59.25,46.0,
11192,2006-03-25,0.0,28.5,24.64,20.7,73.5,65.0,
11193,2006-03-26,21.2,27.9,24.08,20.0,74.0,70.0,
11194,2006-03-27,25.4,28.3,22.92,19.7,89.25,76.0,
11195,2006-03-28,4.1,28.7,23.32,19.8,82.0,69.0,
11196,2006-03-29,0.2,26.6,23.06,20.8,83.5,70.0,
11197,2006-03-30,0.0,28.0,22.6,20.7,85.0,66.0,
11198,2006-03-31,29.4,28.2,23.22,20.4,89.25,81.0,
11199,2006-04-01,45.4,27.0,22.88,20.4,78.5,64.0,
11200,2006-04-02,0.0,29.6,23.2,20.5,79.75,48.0,
11201,2006-04-03,2.4,28.1,24.0,20.5,75.75,65.0,
11202,2006-04-04,0.2,29.2,23.72,20.4,80.25,64.0,
11203,2006-04-05,72.9,27.7,23.28,20.6,78.0,61.0,
11204,2006-04-06,1.8,28.2,24.06,20.5,78.5,73.0,
11205,2006-04-07,2.0,29.5,24.06,20.8,72.5,62.0,
11206,2006-04-08,0.3,28.3,22.96,20.3,81.75,62.0,
11207,2006-04-09,2.8,28.5,24.02,20.0,75.75,63.0,
11208,2006-04-10,42.8,26.0,22.62,20.4,86.25,75.0,
11209,2006-04-11,0.3,28.9,24.02,20.8,79.25,63.0,
11210,2006-04-12,0.0,28.2,23.4,21.2,90.5,83.0,
11211,2006-04-13,2.7,29.4,24.32,21.2,74.75,57.0,
11212,2006-04-14,2.2,29.3,24.44,20.5,80.25,73.0,
11213,2006-04-15,2.8,31.3,25.56,21.2,67.5,41.0,
11214,2006-04-16,0.0,30.3,25.3,21.2,76.75,57.0,
11215,2006-04-17,0.0,30.1,25.02,20.2,68.0,57.0,
11216,2006-04-18,0.0,26.7,23.52,20.4,80.25,75.0,
11217,2006-04-19,60.6,25.0,21.14,19.6,82.75,71.0,
11218,2006-04-20,5.2,24.2,20.58,17.8,80.5,68.0,
11219,2006-04-21,0.0,28.3,23.0,18.0,64.75,47.0,
11220,2006-04-22,0.0,28.8,23.26,18.8,64.25,42.0,
11221,2006-04-23,0.0,29.8,24.16,19.5,60.0,45.0,
11222,2006-04-24,0.0,30.9,25.06,19.2,55.5,44.0,
11223,2006-04-25,0.0,28.3,23.98,21.0,63.25,53.0,
11224,2006-04-26,0.0,28.3,24.14,20.2,62.0,51.0,
11225,2006-04-27,0.0,30.0,24.3,19.8,62.0,45.0,
11226,2006-04-28,0.0,30.3,24.94,20.2,56.5,44.0,
11227,2006-04-29,0.0,30.2,24.68,21.1,62.75,48.0,
11228,2006-04-30,0.8,30.5,24.58,20.3,51.25,37.0,
11229,2006-05-01,0.0,29.6,24.02,19.2,61.5,47.0,
11230,2006-05-02,0.0,30.7,25.14,21.4,61.5,39.0,
11231,2006-05-03,0.0,29.9,24.84,20.5,59.5,47.0,
11232,2006-05-04,0.0,29.4,24.66,21.1,68.75,57.0,
11233,2006-05-05,0.0,29.4,24.52,21.4,68.5,57.0,
11234,2006-05-06,0.0,30.5,25.18,21.2,56.0,46.0,
11235,2006-05-07,0.0,27.2,23.34,21.0,71.75,62.0,
11236,2006-05-08,0.7,25.5,22.12,20.5,82.5,68.0,
11237,2006-05-09,0.5,28.8,23.16,19.5,50.75,38.0,
11238,2006-05-10,0.0,29.5,23.3,19.0,63.25,41.0,
11239,2006-05-11,0.0,29.0,24.06,20.0,63.25,46.0,
11240,2006-05-12,0.0,28.5,23.72,19.8,65.25,51.0,
11241,2006-05-13,0.0,29.4,24.32,20.1,61.0,49.0,
11242,2006-05-14,0.0,27.2,23.32,21.4,73.5,68.0,
11243,2006-05-15,2.0,28.3,22.9,19.5,71.5,53.0,
11244,2006-05-16,0.0,28.8,23.22,18.8,55.75,39.0,
11245,2006-05-17,0.0,27.2,21.4,17.6,46.0,31.0,
11246,2006-05-18,0.0,26.5,19.98,15.6,50.75,31.0,
11247,2006-05-19,0.0,27.0,20.72,14.9,53.0,41.0,
11248,2006-05-20,0.0,26.5,21.1,17.0,58.5,45.0,
11249,2006-05-21,0.0,28.0,22.5,18.0,58.75,46.0,
11250,2006-05-22,0.0,29.5,23.68,19.2,48.0,34.0,
11251,2006-05-23,0.0,29.7,23.86,18.9,45.25,35.0,
11252,2006-05-24,0.0,29.3,23.88,20.2,55.75,44.0,
11253,2006-05-25,0.0,30.0,23.84,19.3,56.0,41.0,
11254,2006-05-26,0.0,29.0,22.74,18.0,55.75,42.0,
11255,2006-05-27,0.0,28.5,22.24,17.8,52.75,31.0,
11256,2006-05-28,0.0,29.5,23.02,16.8,47.25,33.0,
11257,2006-05-29,0.0,30.2,24.18,19.4,41.25,34.0,
11258,2006-05-30,0.0,29.9,23.18,19.4,39.5,25.0,
11259,2006-05-31,0.0,30.2,22.36,17.0,40.0,24.0,
11260,2006-06-01,0.0,29.0,22.74,17.1,36.5,24.0,
11261,2006-06-02,0.0,28.7,22.44,17.3,35.0,21.0,
11262,2006-06-03,0.0,26.9,20.98,16.4,47.5,29.0,
11263,2006-06-04,0.0,26.4,20.24,15.8,55.25,37.0,
11264,2006-06-05,0.0,26.7,20.8,15.6,47.25,35.0,
11265,2006-06-06,0.0,28.1,21.66,15.7,46.5,32.0,
11266,2006-06-07,0.0,29.0,23.16,17.9,38.75,29.0,
11267,2006-06-08,0.0,27.2,21.34,16.4,48.25,36.0,
11268,2006-06-09,0.0,26.8,21.24,17.2,52.5,36.0,
11269,2006-06-10,0.0,28.3,22.06,17.1,48.75,33.0,
11270,2006-06-11,0.0,27.8,21.96,17.0,51.75,40.0,
11271,2006-06-12,0.0,29.3,23.14,18.0,43.5,29.0,
11272,2006-06-13,0.0,28.0,22.8,18.6,54.5,42.0,
11273,2006-06-14,0.0,27.0,21.66,17.4,54.5,41.0,
11274,2006-06-15,0.0,27.5,21.4,16.8,55.0,39.0,
11275,2006-06-16,0.0,29.3,22.44,16.2,51.75,35.0,
11276,2006-06-17,0.0,29.1,23.4,19.0,49.25,34.0,
11277,2006-06-18,0.0,28.2,21.94,17.6,43.5,30.0,
11278,2006-06-19,0.0,26.3,20.74,16.6,46.25,31.0,
11279,2006-06-20,0.0,26.8,20.72,16.2,48.25,29.0,
11280,2006-06-21,0.0,26.2,20.48,16.3,48.75,40.0,
11281,2006-06-22,0.0,27.3,21.3,16.7,64.0,44.0,
11282,2006-06-23,0.0,26.1,20.34,16.9,53.0,64.0,
11283,2006-06-24,0.0,24.9,20.42,16.3,63.75,49.0,
11284,2006-06-25,0.6,25.1,20.66,17.8,63.5,48.0,
11285,2006-06-26,0.0,28.6,22.8,19.8,47.25,34.0,
11286,2006-06-27,0.0,29.1,23.22,17.8,47.75,35.0,
11287,2006-06-28,0.0,29.5,23.7,18.5,41.25,32.0,
11288,2006-06-29,0.0,28.0,22.46,18.0,52.5,40.0,
11289,2006-06-30,0.0,27.9,21.78,17.2,54.25,37.0,
11290,2006-07-01,0.0,26.4,20.18,16.3,55.5,37.0,
11291,2006-07-02,0.0,26.6,20.76,16.2,47.25,32.0,
11292,2006-07-03,0.0,23.9,19.76,16.6,59.0,45.0,
11293,2006-07-04,0.0,23.9,19.66,17.8,62.75,49.0,
11294,2006-07-05,0.0,25.5,19.84,14.9,58.5,42.0,
11295,2006-07-06,0.0,26.7,20.64,16.2,53.0,37.0,
11296,2006-07-07,0.0,29.4,22.54,16.9,48.0,32.0,
11297,2006-07-08,0.0,29.0,22.7,17.5,52.25,39.0,
11298,2006-07-09,0.0,30.0,23.86,19.0,44.25,35.0,
11299,2006-07-10,0.0,30.2,24.2,19.0,38.0,27.0,
11300,2006-07-11,0.0,29.3,22.9,17.9,37.25,24.0,
11301,2006-07-12,0.0,27.3,21.52,16.6,47.5,34.0,
11302,2006-07-13,0.0,26.7,20.86,17.0,55.25,36.0,
11303,2006-07-14,0.0,25.6,19.52,16.4,45.0,25.0,
11304,2006-07-15,0.0,26.4,20.0,15.4,41.25,29.0,
11305,2006-07-16,0.0,27.2,21.32,16.2,48.25,30.0,
11306,2006-07-17,0.0,27.3,21.8,17.0,49.75,35.0,
11307,2006-07-18,0.0,27.8,21.48,16.3,45.25,30.0,
11308,2006-07-19,0.0,28.1,21.68,17.1,44.25,31.0,
11309,2006-07-20,0.0,29.2,22.88,18.3,34.75,27.0,
11310,2006-07-21,0.0,30.5,23.56,16.8,27.75,19.0,
11311,2006-07-22,0.0,29.0,22.02,17.8,30.5,18.0,
11312,2006-07-23,0.0,29.0,20.86,15.0,38.75,28.0,
11313,2006-07-24,0.0,30.5,23.34,17.1,42.5,33.0,
11314,2006-07-25,0.0,30.7,24.1,19.3,39.5,29.0,
11315,2006-07-26,0.0,30.8,23.58,18.3,30.25,21.0,
11316,2006-07-27,0.0,31.5,24.66,18.9,36.25,25.0,
11317,2006-07-28,0.0,31.9,25.58,20.8,33.5,22.0,
11318,2006-07-29,0.0,32.3,25.88,19.8,31.75,23.0,
11319,2006-07-30,0.0,33.3,27.4,21.4,35.0,24.0,
11320,2006-07-31,0.0,33.4,26.78,22.0,33.0,22.0,
11321,2006-08-01,0.0,30.6,24.64,19.7,48.25,36.0,
11322,2006-08-02,0.0,30.8,25.14,20.8,42.75,32.0,
11323,2006-08-03,0.0,30.1,24.34,20.1,43.25,31.0,
11324,2006-08-04,0.0,29.8,24.22,20.3,41.25,26.0,
11325,2006-08-05,0.0,29.2,23.74,19.6,41.0,25.0,
11326,2006-08-06,0.0,28.6,22.58,17.2,43.0,29.0,
11327,2006-08-07,0.0,28.5,22.02,16.9,37.0,22.0,
11328,2006-08-08,0.0,29.5,22.92,16.7,35.75,21.0,
11329,2006-08-09,0.0,30.0,23.32,16.5,44.75,30.0,
11330,2006-08-10,0.0,31.2,24.98,19.2,45.5,32.0,
11331,2006-08-11,0.0,30.4,24.38,19.7,41.0,29.0,
11332,2006-08-12,0.0,29.2,23.26,18.7,40.5,25.0,
11333,2006-08-13,0.0,30.7,24.12,18.4,50.75,37.0,
11334,2006-08-14,0.0,30.9,23.86,19.0,46.75,35.0,
11335,2006-08-15,0.0,31.3,25.1,19.2,43.0,33.0,
11336,2006-08-16,0.0,32.6,25.58,19.7,50.25,37.0,
11337,2006-08-17,0.0,32.8,26.38,21.2,45.25,39.0,
11338,2006-08-18,0.0,32.1,25.52,20.7,36.75,31.0,
11339,2006-08-19,0.0,32.4,25.08,19.5,40.5,31.0,
11340,2006-08-20,0.0,32.6,26.44,20.1,38.0,30.0,
11341,2006-08-21,0.0,33.2,26.52,20.4,44.75,37.0,
11342,2006-08-22,0.0,31.4,24.56,20.0,55.75,42.0,
11343,2006-08-23,0.0,29.5,23.54,19.4,59.0,47.0,
11344,2006-08-24,4.0,30.0,23.48,18.0,60.25,49.0,
11345,2006-08-25,0.0,29.9,23.7,18.0,47.75,37.0,
11346,2006-08-26,0.0,30.5,24.02,18.6,48.25,38.0,
11347,2006-08-27,0.0,33.0,26.0,19.8,44.5,33.0,
11348,2006-08-28,0.0,34.4,27.9,20.9,37.75,30.0,
11349,2006-08-29,0.0,34.6,27.96,23.6,39.5,31.0,
11350,2006-08-30,0.0,34.3,27.16,18.9,44.25,33.0,
11351,2006-08-31,0.0,32.1,24.98,19.0,56.75,46.0,
11352,2006-09-01,0.0,31.5,25.26,20.6,51.0,45.0,
11353,2006-09-02,0.0,33.4,26.08,22.6,57.5,40.0,
11354,2006-09-03,0.0,31.0,24.92,20.0,57.0,44.0,
11355,2006-09-04,0.0,32.5,26.02,22.0,60.0,45.0,
11356,2006-09-05,1.2,31.9,24.1,20.2,62.5,46.0,
11357,2006-09-06,0.0,31.5,25.18,20.8,58.5,47.0,
11358,2006-09-07,0.0,28.2,23.64,19.0,61.25,60.0,
11359,2006-09-08,0.0,29.7,23.68,18.5,54.5,45.0,
11360,2006-09-09,0.0,29.6,22.76,16.7,48.0,37.0,
11361,2006-09-10,0.0,30.0,23.88,18.7,44.5,35.0,
11362,2006-09-11,0.0,31.4,24.56,17.6,50.5,41.0,
11363,2006-09-12,0.0,30.4,24.2,19.0,49.75,41.0,
11364,2006-09-13,0.0,32.1,25.78,19.0,44.0,35.0,
11365,2006-09-14,0.0,32.9,25.5,18.4,39.75,29.0,
11366,2006-09-15,0.0,32.4,25.84,20.8,46.5,34.0,
11367,2006-09-16,0.0,33.4,27.08,21.0,40.25,32.0,
11368,2006-09-17,0.0,34.9,27.7,22.0,42.75,32.0,
11369,2006-09-18,0.0,35.7,29.52,22.9,37.0,33.0,
11370,2006-09-19,0.0,34.6,29.54,26.7,46.0,35.0,
11371,2006-09-20,0.8,34.5,26.56,23.5,64.5,52.0,
11372,2006-09-21,0.0,31.3,25.38,21.0,64.0,52.0,
11373,2006-09-22,8.2,30.2,24.06,21.6,72.25,54.0,
11374,2006-09-23,0.0,33.2,26.88,20.4,58.5,45.0,
11375,2006-09-24,0.0,27.3,23.4,21.7,80.5,62.0,
11376,2006-09-25,0.0,31.5,26.14,20.4,63.25,59.0,
11377,2006-09-26,0.0,32.3,25.02,21.8,74.5,49.0,
11378,2006-09-27,8.3,25.5,22.52,20.0,68.75,64.0,
11379,2006-09-28,0.0,30.1,24.06,18.8,60.5,48.0,
11380,2006-09-29,0.0,33.4,26.84,20.8,49.5,37.0,
11381,2006-09-30,0.0,34.7,27.92,24.1,48.5,35.0,
11382,2006-10-01,0.0,31.5,25.42,22.2,70.0,53.0,
11383,2006-10-02,1.0,32.4,24.56,21.2,69.75,46.0,
11384,2006-10-03,10.7,31.1,24.38,20.2,73.75,54.0,
11385,2006-10-04,17.0,29.5,24.3,20.6,72.5,66.0,
11386,2006-10-05,0.5,30.2,24.4,21.3,78.25,70.0,
11387,2006-10-06,0.0,31.6,25.68,21.8,69.75,68.0,
11388,2006-10-07,5.6,32.5,25.6,23.2,70.0,48.0,
11389,2006-10-08,32.6,27.9,22.48,19.0,83.0,68.0,
11390,2006-10-09,20.6,30.0,23.3,20.2,77.75,59.0,
11391,2006-10-10,13.7,26.8,21.82,19.2,86.75,84.0,
11392,2006-10-11,34.0,26.2,22.82,19.2,78.0,71.0,
11393,2006-10-12,0.0,32.5,26.42,20.4,57.25,45.0,
11394,2006-10-13,0.0,29.7,25.38,23.2,71.5,63.0,
11395,2006-10-14,6.9,24.8,21.52,19.0,87.25,76.0,
11396,2006-10-15,6.4,28.4,22.94,19.8,81.5,61.0,
11397,2006-10-16,7.2,29.0,23.16,20.6,92.5,80.0,
11398,2006-10-17,58.4,28.1,22.76,18.8,79.5,69.0,
11399,2006-10-18,0.0,30.4,25.14,21.2,72.25,58.0,
11400,2006-10-19,0.0,30.0,24.6,21.0,77.0,60.0,
11401,2006-10-20,9.3,29.0,22.12,19.3,84.75,66.0,
11402,2006-10-21,17.3,29.8,23.06,19.3,88.75,86.0,
11403,2006-10-22,45.4,25.9,22.82,21.2,84.0,79.0,
11404,2006-10-23,8.3,27.7,23.2,20.8,82.75,71.0,
11405,2006-10-24,9.6,26.9,23.02,20.2,74.0,66.0,
11406,2006-10-25,0.0,23.3,20.9,19.8,90.25,75.0,
11407,2006-10-26,2.6,27.0,22.08,18.9,88.25,79.0,
11408,2006-10-27,0.0,31.2,25.14,20.5,72.0,53.0,
11409,2006-10-28,0.0,30.6,26.08,22.0,73.0,67.0,
11410,2006-10-29,1.9,31.0,25.96,19.3,66.5,56.0,
11411,2006-10-30,0.0,30.4,24.8,20.6,74.75,58.0,
11412,2006-10-31,0.0,29.8,25.14,22.0,70.25,57.0,
11413,2006-11-01,11.2,26.5,22.68,20.6,95.25,75.0,
11414,2006-11-02,31.7,29.5,24.6,20.7,82.0,71.0,
11415,2006-11-03,26.6,25.5,21.76,20.2,91.75,81.0,
11416,2006-11-04,0.4,31.0,25.3,19.2,70.75,55.0,
11417,2006-11-05,0.0,29.9,26.32,23.6,75.25,63.0,
11418,2006-11-06,0.7,30.5,24.12,21.0,83.25,72.0,
11419,2006-11-07,29.0,27.3,23.46,20.2,88.0,86.0,
11420,2006-11-08,0.0,28.6,22.68,19.5,90.75,84.0,
11421,2006-11-09,13.5,28.9,23.74,19.2,83.5,75.0,
11422,2006-11-10,2.9,28.0,24.44,21.0,73.0,64.0,
11423,2006-11-11,41.0,24.6,20.92,19.2,93.25,74.0,
11424,2006-11-12,36.9,26.4,21.8,18.8,79.75,65.0,
11425,2006-11-13,0.0,26.7,21.64,19.1,78.75,64.0,
11426,2006-11-14,0.0,26.1,21.52,17.8,85.25,81.0,
11427,2006-11-15,3.9,30.4,24.1,19.7,66.75,47.0,
11428,2006-11-16,0.0,31.5,24.86,20.3,50.75,34.0,
11429,2006-11-17,0.0,31.7,25.48,20.7,49.75,32.0,
11430,2006-11-18,0.0,32.4,26.38,20.1,48.75,40.0,
11431,2006-11-19,0.0,33.1,27.32,21.2,42.0,36.0,
11432,2006-11-20,0.0,32.7,26.88,22.2,51.25,40.0,
11433,2006-11-21,8.1,28.5,23.22,20.1,79.0,58.0,
11434,2006-11-22,15.9,28.2,23.42,18.7,72.0,62.0,
11435,2006-11-23,0.0,27.9,22.82,20.2,83.5,77.0,
11436,2006-11-24,2.8,29.7,24.4,20.0,72.5,56.0,
11437,2006-11-25,0.0,29.0,24.02,21.4,75.5,59.0,
11438,2006-11-26,0.0,28.8,23.7,20.0,86.0,76.0,
11439,2006-11-27,7.8,25.4,22.28,19.8,92.75,84.0,
11440,2006-11-28,42.3,26.8,22.58,19.5,85.25,72.0,
11441,2006-11-29,0.0,30.8,25.32,20.2,71.5,52.0,
11442,2006-11-30,0.0,30.1,24.08,21.6,90.25,79.0,
11443,2006-12-01,11.8,25.1,22.52,19.4,88.25,83.0,
11444,2006-12-02,1.1,31.6,24.16,20.6,80.5,62.0,
11445,2006-12-03,11.4,30.6,24.78,19.8,78.25,70.0,
11446,2006-12-04,0.0,32.4,26.26,20.8,56.75,39.0,
11447,2006-12-05,0.0,32.4,26.94,22.0,64.25,57.0,
11448,2006-12-06,0.0,31.5,26.76,21.6,71.0,67.0,
11449,2006-12-07,0.0,30.1,24.5,21.8,71.75,38.0,
11450,2006-12-08,0.0,30.2,24.2,21.4,84.25,66.0,
11451,2006-12-09,3.4,29.1,25.1,20.8,80.25,77.0,
11452,2006-12-10,0.0,29.6,25.94,21.8,73.25,66.0,
11453,2006-12-11,2.3,26.2,22.22,20.4,92.0,77.0,
11454,2006-12-12,8.1,29.1,23.56,20.4,91.75,83.0,
11455,2006-12-13,2.8,27.2,22.96,19.2,88.5,84.0,
11456,2006-12-14,0.0,27.6,24.42,21.2,84.25,77.0,
11457,2006-12-15,0.2,29.3,23.02,20.2,90.25,82.0,
11458,2006-12-16,12.3,29.7,23.92,19.8,88.0,78.0,
11459,2006-12-17,0.0,30.2,24.68,21.2,83.0,75.0,
11460,2006-12-18,1.5,27.5,23.08,20.7,92.25,80.0,
11461,2006-12-19,3.7,27.8,22.44,20.0,90.75,82.0,
11462,2006-12-20,33.5,28.6,23.44,19.2,89.5,81.0,
11463,2006-12-21,0.0,31.7,26.42,20.5,62.0,52.0,
11464,2006-12-22,0.0,32.9,27.38,22.2,55.0,49.0,
11465,2006-12-23,0.0,32.3,26.12,20.5,62.25,53.0,
11466,2006-12-24,12.1,33.5,28.18,22.9,58.75,51.0,
11467,2006-12-25,0.0,33.0,28.02,22.4,68.75,59.0,
11468,2006-12-26,0.0,33.2,27.24,22.6,75.5,62.0,
11469,2006-12-27,12.1,26.4,23.58,21.2,85.25,80.0,
11470,2006-12-28,0.0,28.6,24.8,21.0,80.75,80.0,
11471,2006-12-29,4.6,27.8,23.38,20.4,85.75,71.0,
11472,2006-12-30,3.2,27.2,22.86,19.2,92.5,83.0,
11473,2006-12-31,80.1,26.5,22.86,19.2,91.75,91.0,
11474,2007-01-01,0.0,29.6,23.98,20.4,74.5,64.0,
11475,2007-01-02,3.0,29.0,25.1,20.6,80.75,67.0,
11476,2007-01-03,0.0,30.1,24.58,21.6,84.0,77.0,
11477,2007-01-04,28.2,27.8,23.18,19.2,89.25,74.0,
11478,2007-01-05,3.8,28.1,23.84,20.6,94.25,88.0,
11479,2007-01-06,2.0,27.5,22.78,19.8,92.25,84.0,
11480,2007-01-07,12.2,26.2,22.28,19.6,92.0,78.0,
11481,2007-01-08,0.0,32.2,26.22,20.4,79.75,54.0,
11482,2007-01-09,0.0,31.7,26.3,20.4,82.75,76.0,
11483,2007-01-10,0.0,30.6,25.6,23.0,88.0,67.0,
11484,2007-01-11,11.3,28.0,23.48,20.4,96.5,95.0,
11485,2007-01-12,0.3,30.4,25.66,21.4,75.75,57.0,
11486,2007-01-13,0.0,28.8,24.56,21.6,74.75,62.0,
11487,2007-01-14,1.1,27.9,24.06,20.9,76.25,60.0,
11488,2007-01-15,5.5,30.2,25.28,20.8,73.5,59.0,
11489,2007-01-16,0.0,28.5,24.62,21.5,81.25,63.0,
11490,2007-01-17,7.0,32.7,26.68,20.9,48.25,42.0,
11491,2007-01-18,0.0,32.3,27.26,22.6,54.5,43.0,
11492,2007-01-19,0.0,33.0,28.24,23.2,45.75,36.0,
11493,2007-01-20,0.0,31.5,27.62,23.3,47.0,36.0,
11494,2007-01-21,0.0,33.1,28.06,21.7,50.5,42.0,
11495,2007-01-22,0.0,32.3,25.94,21.8,88.0,55.0,
11496,2007-01-23,25.3,26.0,23.0,20.0,83.75,86.0,
11497,2007-01-24,0.4,29.8,25.62,21.2,68.25,64.0,
11498,2007-01-25,14.8,28.6,24.26,20.8,76.25,68.0,
11499,2007-01-26,0.7,29.8,25.36,21.6,76.0,62.0,
11500,2007-01-27,8.3,29.2,23.88,20.8,84.25,77.0,
11501,2007-01-28,1.2,28.3,24.32,20.2,82.5,78.0,
11502,2007-01-29,36.4,30.5,23.96,20.2,76.75,49.0,
11503,2007-01-30,0.3,28.3,23.0,20.2,77.25,58.0,
11504,2007-01-31,1.9,28.5,24.2,21.2,79.25,70.0,
11505,2007-02-01,0.0,30.3,24.06,21.8,80.75,59.0,
11506,2007-02-02,23.0,29.4,23.32,19.8,79.5,61.0,
11507,2007-02-03,4.2,26.8,23.0,20.8,93.25,86.0,
11508,2007-02-04,25.8,23.8,21.46,20.2,92.5,85.0,
11509,2007-02-05,10.8,23.2,20.66,19.6,97.0,95.0,
11510,2007-02-06,29.3,26.5,22.34,19.2,89.75,84.0,
11511,2007-02-07,18.4,26.5,22.26,20.2,90.25,85.0,
11512,2007-02-08,34.4,31.2,25.16,20.0,67.0,47.0,
11513,2007-02-09,0.0,31.0,25.7,21.4,73.0,61.0,
11514,2007-02-10,3.5,31.0,26.22,21.8,65.75,47.0,
11515,2007-02-11,0.0,30.4,24.9,21.8,81.5,72.0,
11516,2007-02-12,1.6,29.2,24.2,21.0,86.0,78.0,
11517,2007-02-13,1.1,27.4,23.36,21.2,91.5,80.0,
11518,2007-02-14,1.9,24.0,21.6,20.2,93.5,88.0,
11519,2007-02-15,4.5,25.0,21.88,19.7,91.25,85.0,
11520,2007-02-16,2.5,28.9,23.1,20.3,87.25,74.0,
11521,2007-02-17,1.2,30.4,24.18,20.8,83.25,66.0,
11522,2007-02-18,0.0,30.1,23.08,20.2,89.75,72.0,
11523,2007-02-19,6.2,26.9,22.58,19.8,89.75,82.0,
11524,2007-02-20,18.3,29.5,22.54,20.2,84.5,67.0,
11525,2007-02-21,4.4,28.8,23.3,20.0,79.25,61.0,
11526,2007-02-22,0.0,30.3,25.44,21.9,75.75,70.0,
11527,2007-02-23,0.0,29.8,24.82,21.0,67.25,62.0,
11528,2007-02-24,0.0,30.0,24.92,19.8,71.25,60.0,
11529,2007-02-25,0.0,29.7,25.06,20.4,74.0,66.0,
11530,2007-02-26,0.0,30.0,23.58,20.2,83.75,70.0,
11531,2007-02-27,6.4,27.8,23.1,19.8,87.75,81.0,
11532,2007-02-28,0.0,30.2,24.56,20.3,74.5,62.0,
11533,2007-03-01,0.0,30.6,25.12,20.4,64.5,54.0,
11534,2007-03-02,0.0,31.3,24.82,20.4,62.75,45.0,
11535,2007-03-03,0.0,30.2,24.34,20.2,62.5,47.0,
11536,2007-03-04,0.0,29.7,24.44,20.5,57.0,47.0,
11537,2007-03-05,0.0,31.0,24.7,19.8,58.5,46.0,
11538,2007-03-06,0.0,31.0,25.42,19.8,57.5,46.0,
11539,2007-03-07,0.0,29.6,24.54,21.4,63.0,53.0,
11540,2007-03-08,0.0,31.7,25.26,19.8,52.75,36.0,
11541,2007-03-09,0.0,29.8,25.16,21.6,66.25,54.0,
