,Data Medicao,"PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)",Unnamed: 7
14005,1999-05-07,0.0,32.2,25.98,22.1,73.0,54.0,
14006,1999-05-08,17.1,31.0,25.02,20.7,80.75,65.0,
14007,1999-05-09,0.4,28.6,23.82,21.5,83.75,81.0,
14008,1999-05-10,0.9,29.2,23.98,21.7,83.25,73.0,
14009,1999-05-11,0.4,31.5,24.9,20.6,67.0,52.0,
14010,1999-05-12,0.0,31.7,25.46,21.7,71.25,59.0,
14011,1999-05-13,0.0,30.4,25.38,22.6,77.25,62.0,
14012,1999-05-14,28.3,31.8,24.92,19.9,66.75,47.0,
14013,1999-05-15,0.0,29.5,23.72,20.2,68.75,58.0,
14014,1999-05-16,0.0,30.5,23.2,17.7,52.25,37.0,
14015,1999-05-17,0.0,31.2,24.14,18.3,58.5,46.0,
14016,1999-05-18,0.0,32.2,25.18,18.8,54.75,44.0,
14017,1999-05-19,0.0,32.6,25.56,20.8,57.25,38.0,
14018,1999-05-20,0.0,29.6,23.06,19.5,67.25,49.0,
14019,1999-05-21,0.0,32.8,24.68,18.6,61.25,42.0,
14020,1999-05-22,0.0,33.2,25.26,18.9,59.0,41.0,
14021,1999-05-23,0.0,33.4,26.14,19.9,63.25,43.0,
14022,1999-05-24,0.0,33.0,26.0,21.0,63.0,47.0,
14023,1999-05-25,0.0,32.0,21.34,,57.0,39.0,
14024,1999-05-26,0.0,32.2,25.12,19.7,56.5,45.0,
14025,1999-05-27,0.0,32.6,25.16,20.0,62.25,49.0,
14026,1999-05-28,0.0,32.0,25.54,20.5,64.25,49.0,
14027,1999-05-29,0.0,32.2,25.12,20.4,59.5,44.0,
14028,1999-05-30,0.0,33.0,26.02,20.7,54.5,38.0,
14029,1999-05-31,0.0,33.0,25.78,19.9,59.5,44.0,
14030,1999-06-01,0.0,33.2,26.32,20.9,49.5,39.0,
14031,1999-06-02,0.0,32.8,25.78,20.1,56.0,41.0,
14032,1999-06-03,0.0,33.2,26.14,21.1,53.75,41.0,
14033,1999-06-04,0.0,33.0,26.18,21.1,52.0,39.0,
14034,1999-06-05,0.0,33.6,26.6,21.5,56.25,51.0,
14035,1999-06-06,0.0,33.2,26.02,21.9,50.25,41.0,
14036,1999-06-07,0.0,33.4,26.62,21.4,45.0,34.0,
14037,1999-06-08,0.0,32.0,25.38,21.1,56.0,42.0,
14038,1999-06-09,0.0,31.2,25.1,20.5,53.5,39.0,
14039,1999-06-10,0.0,29.7,23.9,21.2,63.75,48.0,
14040,1999-06-11,0.0,30.6,23.9,18.9,61.25,47.0,
14041,1999-06-12,0.0,31.6,24.76,19.6,55.5,43.0,
14042,1999-06-13,0.0,31.6,24.36,19.7,52.25,32.0,
14043,1999-06-14,0.0,31.6,24.74,18.9,50.5,38.0,
14044,1999-06-15,0.0,32.9,24.82,19.4,53.25,38.0,
14045,1999-06-16,0.0,32.7,25.64,19.4,50.5,38.0,
14046,1999-06-17,0.0,32.6,25.54,21.1,47.75,35.0,
14047,1999-06-18,0.0,32.8,25.9,21.2,45.75,34.0,
14048,1999-06-19,0.0,33.0,26.5,20.4,49.75,41.0,
14049,1999-06-20,0.0,33.5,26.46,21.5,53.25,40.0,
14050,1999-06-21,0.0,33.2,26.46,20.7,56.75,45.0,
14051,1999-06-22,0.0,35.0,27.7,20.9,55.5,36.0,
14052,1999-06-23,0.0,33.3,27.04,22.3,53.0,42.0,
14053,1999-06-24,0.0,32.2,25.0,20.3,48.5,38.0,
14054,1999-06-25,0.0,33.2,26.18,20.9,45.75,33.0,
14055,1999-06-26,0.0,33.6,26.62,21.3,44.0,35.0,
14056,1999-06-27,0.0,31.8,25.18,20.9,47.75,38.0,
14057,1999-06-28,0.0,32.2,25.02,20.3,47.25,36.0,
14058,1999-06-29,0.0,32.4,24.86,19.9,52.25,38.0,
14059,1999-06-30,0.0,34.4,26.66,21.9,47.75,35.0,
14060,1999-07-01,0.0,33.4,26.22,21.9,43.75,28.0,
14061,1999-07-02,0.0,31.0,24.14,18.9,51.25,38.0,
14062,1999-07-03,0.0,31.0,24.06,18.9,59.25,49.0,
14063,1999-07-04,0.0,31.4,24.3,19.9,57.0,41.0,
14064,1999-07-05,0.0,32.0,24.58,19.5,49.0,38.0,
14065,1999-07-06,0.0,31.6,24.18,18.1,49.0,37.0,
14066,1999-07-07,0.0,30.0,22.7,16.9,63.0,46.0,
14067,1999-07-08,0.0,30.0,23.62,18.7,60.25,47.0,
14068,1999-07-09,0.0,32.6,25.14,19.9,49.75,35.0,
14069,1999-07-10,0.0,32.4,25.14,20.1,45.0,30.0,
14070,1999-07-11,0.0,31.4,23.7,18.9,51.25,32.0,
14071,1999-07-12,0.0,30.0,23.3,19.5,52.0,38.0,
14072,1999-07-13,0.0,30.6,23.58,18.7,47.5,33.0,
14073,1999-07-14,0.0,30.4,23.58,19.0,53.25,36.0,
14074,1999-07-15,0.0,31.5,24.26,19.0,56.0,40.0,
14075,1999-07-16,0.0,32.5,25.0,18.9,50.25,36.0,
14076,1999-07-17,0.0,33.1,25.6,20.4,43.0,32.0,
14077,1999-07-18,0.0,33.2,25.86,20.5,46.75,33.0,
14078,1999-07-19,0.0,32.3,24.82,20.4,49.5,34.0,
14079,1999-07-20,0.0,31.9,24.24,18.7,48.5,34.0,
14080,1999-07-21,0.0,33.0,25.26,18.7,43.75,30.0,
14081,1999-07-22,0.0,32.5,24.8,20.4,42.75,28.0,
14082,1999-07-23,0.0,31.6,23.8,18.0,47.75,34.0,
14083,1999-07-24,0.0,31.3,23.9,18.0,55.5,38.0,
14084,1999-07-25,0.0,32.1,24.46,18.9,54.25,37.0,
14085,1999-07-26,0.0,31.6,24.1,17.6,51.5,39.0,
14086,1999-07-27,0.0,31.4,24.3,18.9,47.25,34.0,
14087,1999-07-28,0.0,32.2,25.1,18.9,47.75,34.0,
14088,1999-07-29,0.0,31.8,24.66,19.9,47.25,35.0,
14089,1999-07-30,0.0,31.2,23.56,18.8,52.0,33.0,
14090,1999-07-31,0.0,31.4,24.14,19.3,45.25,29.0,
14091,1999-08-01,0.0,31.2,24.7,19.3,53.25,40.0,
14092,1999-08-02,0.0,32.0,24.62,19.7,49.25,34.0,
14093,1999-08-03,0.0,31.0,23.94,18.7,46.25,32.0,
14094,1999-08-04,0.0,31.4,24.26,19.9,47.5,38.0,
14095,1999-08-05,0.0,31.0,23.62,17.7,46.0,34.0,
14096,1999-08-06,0.0,31.0,23.76,17.7,51.25,40.0,
14097,1999-08-07,0.0,31.8,24.7,19.9,52.0,41.0,
14098,1999-08-08,0.0,31.2,25.5,21.1,51.0,41.0,
14099,1999-08-09,0.0,32.2,25.96,20.4,47.0,36.0,
14100,1999-08-10,0.0,32.8,25.72,20.4,45.75,33.0,
14101,1999-08-11,0.0,33.1,25.9,20.4,46.25,33.0,
14102,1999-08-12,0.0,33.2,26.14,21.1,39.75,30.0,
14103,1999-08-13,0.0,34.0,26.6,21.0,40.25,30.0,
14104,1999-08-14,0.0,35.2,27.7,21.9,39.0,22.0,
14105,1999-08-15,0.0,35.6,27.5,22.5,42.0,26.0,
14106,1999-08-16,0.0,33.8,26.42,21.1,49.5,38.0,
14107,1999-08-17,0.0,31.5,24.56,19.1,50.25,38.0,
14108,1999-08-18,0.0,32.4,24.28,18.2,43.75,30.0,
14109,1999-08-19,0.0,32.1,24.74,19.9,44.75,31.0,
14110,1999-08-20,0.0,31.8,24.22,19.5,50.0,32.0,
14111,1999-08-21,0.0,31.1,24.22,19.8,54.0,41.0,
14112,1999-08-22,0.0,30.5,23.92,19.4,51.0,39.0,
14113,1999-08-23,0.0,31.4,23.66,18.3,44.5,29.0,
14114,1999-08-24,0.0,31.6,23.96,18.4,45.0,30.0,
14115,1999-08-25,0.0,31.8,24.64,18.6,48.5,33.0,
14116,1999-08-26,0.0,33.2,25.96,19.4,49.75,35.0,
14117,1999-08-27,0.0,34.3,27.48,21.9,44.25,35.0,
14118,1999-08-28,0.0,34.8,27.76,22.7,41.0,31.0,
14119,1999-08-29,0.0,35.3,27.64,22.7,66.25,16.0,
14120,1999-08-30,0.0,34.4,26.5,20.5,31.25,20.0,
14121,1999-08-31,0.0,34.1,26.0,21.2,36.5,28.0,
14122,1999-09-01,0.0,33.1,25.46,20.0,41.0,27.0,
14123,1999-09-02,0.0,33.6,25.82,19.5,44.75,36.0,
14124,1999-09-03,0.0,35.1,27.24,20.9,40.75,30.0,
14125,1999-09-04,0.0,36.0,28.02,23.3,42.25,29.0,
14126,1999-09-05,0.0,37.0,29.24,23.3,37.5,27.0,
14127,1999-09-06,0.0,35.6,28.9,23.8,40.75,35.0,
14128,1999-09-07,0.0,36.6,29.68,24.0,39.0,32.0,
14129,1999-09-08,0.0,36.7,29.16,24.0,39.5,27.0,
14130,1999-09-09,0.0,37.6,30.2,24.8,37.25,29.0,
14131,1999-09-10,0.0,35.2,27.66,23.8,60.5,41.0,
14132,1999-09-11,0.3,33.7,27.5,23.1,47.0,41.0,
14133,1999-09-12,0.0,33.6,27.12,22.0,43.75,34.0,
14134,1999-09-13,0.0,35.6,28.74,23.1,41.5,29.0,
14135,1999-09-14,0.0,36.4,29.1,23.9,46.25,34.0,
14136,1999-09-15,0.0,36.0,29.86,24.9,44.5,38.0,
14137,1999-09-16,0.0,36.0,29.52,24.2,43.0,36.0,
14138,1999-09-17,0.0,35.2,28.94,24.9,41.0,34.0,
14139,1999-09-18,0.0,35.0,28.18,22.9,44.0,33.0,
14140,1999-09-19,0.0,34.8,28.38,21.9,43.25,35.0,
14141,1999-09-20,0.0,33.8,27.92,24.2,47.5,42.0,
14142,1999-09-21,0.0,35.0,28.48,23.2,48.0,38.0,
14143,1999-09-22,0.0,31.4,27.2,25.0,57.5,48.0,
14144,1999-09-23,0.1,29.7,24.9,20.6,64.25,53.0,
14145,1999-09-24,0.0,31.7,24.1,20.1,70.5,49.0,
14146,1999-09-25,6.3,30.9,21.96,19.0,85.25,79.0,
14147,1999-09-26,0.0,32.2,24.86,18.3,61.5,48.0,
14148,1999-09-27,0.0,34.7,27.36,20.7,52.75,38.0,
14149,1999-09-28,0.0,35.4,28.5,23.5,44.25,34.0,
14150,1999-09-29,0.0,36.2,28.98,23.1,40.0,32.0,
14151,1999-09-30,0.0,36.4,29.62,24.1,44.25,31.0,
14152,1999-10-01,0.0,37.0,30.78,24.9,37.5,28.0,
14153,1999-10-02,0.0,36.1,29.4,24.9,50.75,39.0,
14154,1999-10-03,0.0,37.0,28.5,22.3,55.25,32.0,
14155,1999-10-04,0.0,34.9,27.92,23.7,46.5,36.0,
14156,1999-10-05,0.0,33.2,27.08,22.3,44.5,35.0,
14157,1999-10-06,0.0,28.9,24.44,20.8,57.5,49.0,
14158,1999-10-07,0.0,33.6,26.38,20.5,48.75,37.0,
14159,1999-10-08,0.0,35.2,28.26,22.1,44.0,36.0,
14160,1999-10-09,0.0,36.9,30.2,23.9,42.25,35.0,
14161,1999-10-10,0.0,37.2,30.94,26.0,44.0,34.0,
14162,1999-10-11,0.0,36.6,29.68,25.1,45.5,37.0,
14163,1999-10-12,0.0,36.1,29.12,24.1,37.25,29.0,
14164,1999-10-13,0.0,35.4,28.62,22.9,42.25,31.0,
14165,1999-10-14,0.0,35.0,27.16,21.0,38.5,30.0,
14166,1999-10-15,0.0,35.8,28.06,21.9,40.5,28.0,
14167,1999-10-16,0.0,37.4,30.02,23.5,38.75,26.0,
14168,1999-10-17,0.0,37.2,31.02,24.3,40.25,33.0,
14169,1999-10-18,0.0,36.0,29.34,24.7,57.0,41.0,
14170,1999-10-19,6.0,36.8,28.64,21.7,52.5,40.0,
14171,1999-10-20,22.4,29.8,24.22,21.1,80.25,53.0,
14172,1999-10-21,1.9,35.1,28.14,21.2,54.75,41.0,
14173,1999-10-22,0.0,34.5,25.9,22.0,68.0,42.0,
14174,1999-10-23,0.0,31.0,25.38,22.5,75.0,57.0,
14175,1999-10-24,0.0,31.3,24.6,21.9,80.5,58.0,
14176,1999-10-25,1.3,26.4,23.04,21.0,90.75,80.0,
14177,1999-10-26,15.8,29.0,27.66,20.8,58.5,75.0,
14178,1999-10-27,17.2,26.8,22.82,19.7,84.75,37.0,
14179,1999-10-28,6.8,30.6,25.1,19.9,75.25,66.0,
14180,1999-10-29,0.0,29.0,23.84,21.2,91.25,74.0,
14181,1999-10-30,59.2,27.5,22.78,19.6,90.0,85.0,
14182,1999-10-31,0.8,27.4,21.52,19.0,90.75,84.0,
14183,1999-11-01,15.7,27.2,22.74,18.7,76.0,69.0,
14184,1999-11-02,0.0,29.6,24.28,20.4,74.75,69.0,
14185,1999-11-03,0.9,32.3,26.38,21.2,68.0,55.0,
14186,1999-11-04,0.0,34.6,25.82,21.5,74.0,47.0,
14187,1999-11-05,33.1,34.8,26.54,21.6,72.75,48.0,
14188,1999-11-06,7.8,27.8,23.1,20.9,92.5,80.0,
14189,1999-11-07,39.1,31.4,23.56,20.5,83.75,61.0,
14190,1999-11-08,15.7,32.2,24.86,20.1,76.5,52.0,
14191,1999-11-09,0.0,34.6,26.58,21.1,68.5,41.0,
14192,1999-11-10,3.0,34.2,26.38,20.5,69.25,50.0,
14193,1999-11-11,7.6,32.0,26.0,23.2,83.25,70.0,
14194,1999-11-12,4.0,31.2,25.94,21.7,70.25,61.0,
14195,1999-11-13,0.2,32.8,25.94,22.1,72.5,52.0,
14196,1999-11-14,0.0,33.8,26.66,21.7,74.0,62.0,
14197,1999-11-15,0.0,33.8,27.5,23.7,62.5,52.0,
14198,1999-11-16,7.4,29.0,23.68,20.6,80.75,67.0,
14199,1999-11-17,0.0,30.8,25.0,19.9,77.75,71.0,
14200,1999-11-18,5.3,31.0,23.78,21.0,92.5,83.0,
14201,1999-11-19,22.5,26.4,22.9,19.7,83.0,82.0,
14202,1999-11-20,1.4,27.6,22.4,20.4,84.25,69.0,
14203,1999-11-21,16.7,27.1,23.16,20.5,83.25,79.0,
14204,1999-11-22,0.6,29.6,24.36,20.8,83.5,82.0,
14205,1999-11-23,1.3,31.4,25.0,21.1,82.5,66.0,
14206,1999-11-24,36.3,28.4,22.32,19.4,95.5,90.0,
14207,1999-11-25,21.6,30.5,23.88,19.5,81.0,62.0,
14208,1999-11-26,0.0,30.8,25.04,21.8,77.0,65.0,
14209,1999-11-27,0.0,31.6,25.1,20.3,76.0,60.0,
14210,1999-11-28,0.0,27.3,23.42,21.2,92.5,80.0,
14211,1999-11-29,10.7,29.8,24.62,20.9,82.25,75.0,
14212,1999-11-30,0.7,28.8,22.92,19.7,91.25,78.0,
14213,1999-12-01,26.5,29.9,24.42,20.0,81.5,77.0,
14214,1999-12-02,38.1,29.2,23.6,20.0,87.0,85.0,
14215,1999-12-03,0.8,29.9,23.78,20.6,84.25,63.0,
14216,1999-12-04,1.9,27.3,22.6,20.9,94.75,91.0,
14217,1999-12-05,55.7,26.0,21.62,19.7,93.25,88.0,
14218,1999-12-06,42.0,30.2,23.38,19.3,86.0,70.0,
14219,1999-12-07,9.8,31.8,24.54,20.1,81.25,63.0,
14220,1999-12-08,7.0,33.8,26.88,21.7,60.5,50.0,
14221,1999-12-09,0.0,34.1,27.16,21.0,53.5,38.0,
14222,1999-12-10,0.0,34.3,27.4,22.3,62.0,53.0,
14223,1999-12-11,0.0,34.6,27.76,21.4,61.75,46.0,
14224,1999-12-12,0.0,35.1,28.24,21.5,59.25,45.0,
14225,1999-12-13,0.0,34.4,25.74,21.7,75.75,54.0,
14226,1999-12-14,4.6,32.4,25.72,21.2,78.25,63.0,
14227,1999-12-15,0.0,31.4,25.78,22.5,79.0,74.0,
14228,1999-12-16,0.3,30.2,25.1,22.5,81.75,66.0,
14229,1999-12-17,33.0,27.8,24.5,21.7,88.0,82.0,
14230,1999-12-18,10.8,30.3,23.96,20.1,86.25,67.0,
14231,1999-12-19,4.8,25.9,23.02,20.8,93.5,91.0,
14232,1999-12-20,3.0,29.2,24.3,20.9,91.0,87.0,
14233,1999-12-21,3.7,29.4,23.52,20.8,91.0,83.0,
14234,1999-12-22,26.7,29.9,23.56,20.9,86.5,69.0,
14235,1999-12-23,10.2,28.0,23.06,19.9,91.0,90.0,
14236,1999-12-24,41.0,26.8,22.2,20.2,84.75,74.0,
14237,1999-12-25,18.8,29.6,23.18,20.3,89.75,81.0,
14238,1999-12-26,38.0,33.0,26.6,20.2,70.75,55.0,
14239,1999-12-27,0.0,32.2,24.9,21.2,76.25,59.0,
14240,1999-12-28,5.2,32.4,24.74,20.1,74.0,57.0,
14241,1999-12-29,5.0,29.2,24.1,20.5,83.75,77.0,
14242,1999-12-30,0.4,26.0,22.44,20.2,93.0,89.0,
14243,1999-12-31,13.5,28.6,23.36,20.0,86.5,75.0,
14244,2000-01-01,11.7,28.3,23.7,20.4,79.25,70.0,
14245,2000-01-02,14.9,25.6,22.08,20.8,92.5,78.0,
14246,2000-01-03,2.6,29.8,23.82,20.7,83.25,66.0,
14247,2000-01-04,23.8,30.0,24.14,19.9,73.0,59.0,
14248,2000-01-05,0.0,30.2,24.16,20.6,81.75,73.0,
14249,2000-01-06,6.6,31.2,24.16,19.9,73.5,66.0,
14250,2000-01-07,13.0,29.8,23.42,19.5,81.0,75.0,
14251,2000-01-08,8.2,32.2,24.7,20.3,78.5,58.0,
14252,2000-01-09,49.0,27.0,21.82,19.7,90.25,74.0,
14253,2000-01-10,6.8,29.4,24.06,19.4,87.75,75.0,
14254,2000-01-11,6.5,30.4,24.66,20.7,77.75,62.0,
14255,2000-01-12,0.0,31.8,25.32,20.2,70.0,56.0,
14256,2000-01-13,0.0,33.0,26.9,20.7,60.25,57.0,
14257,2000-01-14,0.0,33.0,26.54,20.3,68.75,54.0,
14258,2000-01-15,0.0,35.2,27.56,21.6,64.0,39.0,
14259,2000-01-16,0.0,33.6,27.14,21.1,67.5,52.0,
14260,2000-01-17,0.0,32.2,25.08,18.8,66.25,73.0,
14261,2000-01-18,38.0,33.2,24.94,18.3,77.75,58.0,
14262,2000-01-19,9.2,32.5,26.24,21.9,74.75,64.0,
14263,2000-01-20,0.0,30.0,23.96,21.0,85.75,78.0,
14264,2000-01-21,7.4,30.6,23.54,20.5,85.0,67.0,
14265,2000-01-22,0.5,30.6,24.86,20.9,74.75,66.0,
14266,2000-01-23,55.8,29.0,23.42,19.9,87.5,75.0,
14267,2000-01-24,1.4,30.0,23.74,20.7,84.5,69.0,
14268,2000-01-25,4.5,30.0,23.62,20.7,88.25,73.0,
14269,2000-01-26,6.8,31.4,24.98,20.7,82.75,68.0,
14270,2000-01-27,1.6,32.2,25.74,20.9,80.25,68.0,
14271,2000-01-28,0.0,32.4,26.22,21.3,78.75,72.0,
14272,2000-01-29,0.0,34.4,27.26,21.3,68.5,49.0,
14273,2000-01-30,0.0,33.7,27.24,22.7,58.5,48.0,
14274,2000-01-31,0.0,33.6,26.94,20.9,70.5,56.0,
14275,2000-02-01,0.0,33.8,27.58,22.1,68.0,52.0,
14276,2000-02-02,0.0,34.3,27.16,22.7,71.0,50.0,
14277,2000-02-03,0.4,33.6,26.8,22.2,71.25,60.0,
14278,2000-02-04,2.8,32.4,26.1,22.1,73.5,63.0,
14279,2000-02-05,0.6,28.4,24.26,22.0,87.25,75.0,
14280,2000-02-06,0.3,30.8,24.1,21.7,85.25,63.0,
14281,2000-02-07,0.5,30.0,23.82,20.3,85.75,68.0,
14282,2000-02-08,0.0,31.0,25.54,21.5,79.5,71.0,
14283,2000-02-09,0.0,29.4,23.62,20.5,83.25,63.0,
14284,2000-02-10,3.0,31.2,25.14,20.9,77.5,63.0,
14285,2000-02-11,9.4,28.8,23.64,20.8,85.75,72.0,
14286,2000-02-12,23.1,31.0,24.94,20.1,82.5,70.0,
14287,2000-02-13,11.6,30.5,23.38,19.9,89.0,73.0,
14288,2000-02-14,0.4,28.6,22.64,19.4,92.25,89.0,
14289,2000-02-15,26.4,30.7,24.72,19.3,79.0,72.0,
14290,2000-02-16,2.8,28.4,23.76,20.0,86.5,80.0,
14291,2000-02-17,3.8,30.6,24.54,20.3,80.25,62.0,
14292,2000-02-18,0.0,29.6,23.5,20.5,92.25,81.0,
14293,2000-02-19,19.6,28.8,23.18,19.3,86.5,78.0,
14294,2000-02-20,21.5,32.4,24.92,21.0,77.5,54.0,
14295,2000-02-21,1.5,31.2,23.7,20.3,84.5,67.0,
14296,2000-02-22,25.2,31.0,25.14,19.5,75.75,64.0,
14297,2000-02-23,0.0,29.4,23.2,20.2,87.0,74.0,
14298,2000-02-24,1.7,29.1,23.68,19.7,87.75,83.0,
14299,2000-02-25,3.8,32.0,25.92,21.2,77.75,68.0,
14300,2000-02-26,0.0,31.4,24.26,20.3,78.25,53.0,
14301,2000-02-27,0.0,31.8,24.98,20.9,78.5,61.0,
14302,2000-02-28,0.5,28.6,24.44,21.4,87.75,81.0,
14303,2000-02-29,7.6,25.8,22.02,20.7,93.75,88.0,
14304,2000-03-01,2.0,31.0,24.44,20.8,88.0,78.0,
14305,2000-03-02,50.2,30.0,23.4,20.2,85.25,74.0,
14306,2000-03-03,0.0,31.1,24.6,20.4,85.25,71.0,
14307,2000-03-04,20.8,32.6,25.46,20.7,75.5,53.0,
14308,2000-03-05,0.0,32.0,25.68,20.7,78.5,60.0,
14309,2000-03-06,0.2,32.8,26.46,21.3,63.75,51.0,
14310,2000-03-07,0.0,30.7,25.6,22.1,79.5,70.0,
14311,2000-03-08,18.5,30.4,24.8,21.8,83.25,74.0,
14312,2000-03-09,7.0,29.4,23.94,19.9,85.25,67.0,
14313,2000-03-10,29.6,31.2,24.04,20.2,89.25,77.0,
14314,2000-03-11,9.3,31.6,25.16,20.1,76.5,60.0,
14315,2000-03-12,75.0,28.9,23.0,18.9,90.5,73.0,
14316,2000-03-13,22.5,27.8,21.92,20.2,93.5,82.0,
14317,2000-03-14,6.9,29.8,23.72,20.0,86.0,71.0,
14318,2000-03-15,9.8,31.0,24.36,21.0,82.0,66.0,
14319,2000-03-16,14.8,30.0,23.62,20.3,90.0,82.0,
14320,2000-03-17,18.9,31.0,23.92,20.5,84.5,62.0,
14321,2000-03-18,5.1,32.8,25.8,21.3,80.75,62.0,
14322,2000-03-19,0.2,32.3,25.72,20.5,74.0,62.0,
14323,2000-03-20,9.4,32.0,25.38,20.1,84.25,77.0,
14324,2000-03-21,8.1,32.4,25.62,21.5,79.25,65.0,
14325,2000-03-22,1.0,33.4,26.26,21.7,63.5,40.0,
14326,2000-03-23,0.0,33.4,26.02,21.7,63.25,47.0,
14327,2000-03-24,0.0,33.8,26.06,20.3,57.0,43.0,
14328,2000-03-25,0.0,33.5,26.4,20.9,54.75,37.0,
14329,2000-03-26,0.0,33.2,26.66,21.9,61.0,49.0,
14330,2000-03-27,0.0,33.6,26.66,20.9,66.75,48.0,
14331,2000-03-28,0.0,33.4,26.0,22.4,73.25,55.0,
14332,2000-03-29,1.8,32.2,25.8,21.5,74.5,56.0,
14333,2000-03-30,4.5,29.9,24.38,21.0,88.5,80.0,
14334,2000-03-31,14.3,32.9,26.2,21.5,68.5,53.0,
14335,2000-04-01,0.0,32.4,26.1,21.7,74.25,62.0,
14336,2000-04-02,0.0,33.6,25.2,21.3,74.75,53.0,
14337,2000-04-03,9.3,32.2,25.78,20.3,73.0,61.0,
14338,2000-04-04,0.0,31.8,25.86,22.3,65.75,54.0,
14339,2000-04-05,0.0,31.8,25.1,21.3,69.5,56.0,
14340,2000-04-06,0.0,32.5,25.48,21.4,69.0,53.0,
14341,2000-04-07,0.0,33.2,25.4,21.8,72.25,59.0,
14342,2000-04-08,0.0,33.2,24.64,20.4,74.5,49.0,
14343,2000-04-09,6.6,33.4,26.1,20.9,61.25,45.0,
14344,2000-04-10,0.0,31.9,24.54,20.8,82.0,60.0,
14345,2000-04-11,7.8,30.8,24.88,19.2,79.25,71.0,
14346,2000-04-12,1.1,30.7,23.68,20.7,90.25,80.0,
14347,2000-04-13,2.9,31.2,24.12,19.8,80.25,65.0,
14348,2000-04-14,0.0,32.8,24.92,20.1,79.25,66.0,
14349,2000-04-15,11.5,30.6,23.94,20.3,85.75,64.0,
14350,2000-04-16,0.7,30.0,24.68,21.4,87.0,75.0,
14351,2000-04-17,8.5,31.8,24.5,20.8,90.25,81.0,
14352,2000-04-18,5.2,30.0,24.5,20.6,88.5,80.0,
14353,2000-04-19,0.0,31.0,24.66,20.9,92.25,80.0,
14354,2000-04-20,12.2,31.2,25.32,21.1,83.5,66.0,
14355,2000-04-21,0.0,33.1,26.14,21.1,79.25,59.0,
14356,2000-04-22,0.0,29.3,24.94,22.8,86.25,76.0,
14357,2000-04-23,7.8,29.5,23.98,21.6,89.25,72.0,
14358,2000-04-24,2.0,32.0,24.94,21.4,83.0,71.0,
14359,2000-04-25,4.6,32.4,25.76,20.6,71.25,57.0,
14360,2000-04-26,0.0,31.8,24.72,19.8,69.5,53.0,
14361,2000-04-27,0.0,31.4,23.98,18.3,60.25,43.0,
14362,2000-04-28,0.0,31.9,24.56,18.5,58.75,43.0,
14363,2000-04-29,0.0,32.4,25.46,20.3,67.5,53.0,
14364,2000-04-30,0.0,33.0,26.34,21.3,60.75,48.0,
14365,2000-05-01,0.0,32.7,26.04,21.3,63.25,47.0,
14366,2000-05-02,0.0,32.8,26.06,22.1,65.5,50.0,
14367,2000-05-03,0.0,32.2,25.38,20.3,59.75,47.0,
14368,2000-05-04,0.0,32.2,25.14,20.4,61.25,44.0,
14369,2000-05-05,0.0,32.2,25.68,20.4,59.0,45.0,
14370,2000-05-06,0.0,33.6,26.04,20.8,65.25,50.0,
14371,2000-05-07,0.0,33.4,26.42,20.9,64.75,47.0,
14372,2000-05-08,0.0,35.2,27.56,21.2,59.25,40.0,
14373,2000-05-09,0.0,34.2,26.66,21.8,64.0,49.0,
14374,2000-05-10,0.0,34.2,27.42,21.9,64.75,49.0,
14375,2000-05-11,0.0,33.1,26.58,21.5,61.5,58.0,
14376,2000-05-12,0.0,31.8,25.52,21.0,62.75,53.0,
14377,2000-05-13,0.0,31.0,23.82,19.0,56.25,43.0,
14378,2000-05-14,0.0,31.0,23.62,17.9,55.25,42.0,
14379,2000-05-15,0.0,31.2,23.68,18.5,58.25,45.0,
14380,2000-05-16,0.0,32.6,24.14,17.9,60.0,43.0,
14381,2000-05-17,0.0,32.9,24.86,19.0,61.25,44.0,
14382,2000-05-18,0.0,33.4,25.1,19.0,60.5,44.0,
14383,2000-05-19,0.0,32.0,23.86,18.1,63.5,44.0,
14384,2000-05-20,0.0,33.0,25.44,19.6,62.25,44.0,
14385,2000-05-21,0.0,33.8,26.38,19.5,55.25,40.0,
14386,2000-05-22,0.0,32.8,25.2,20.4,61.25,48.0,
14387,2000-05-23,0.0,32.1,25.52,20.5,61.25,48.0,
14388,2000-05-24,0.1,31.0,24.1,19.3,56.25,42.0,
14389,2000-05-25,0.0,30.6,23.46,17.9,55.0,42.0,
14390,2000-05-26,0.0,32.2,24.98,19.1,54.75,39.0,
14391,2000-05-27,0.0,33.2,25.18,19.4,61.25,40.0,
14392,2000-05-28,0.0,32.2,25.16,20.4,60.75,48.0,
14393,2000-05-29,0.0,33.9,26.2,18.9,51.25,38.0,
14394,2000-05-30,0.0,34.0,25.94,18.9,56.25,39.0,
14395,2000-05-31,0.0,34.0,25.62,19.3,56.0,40.0,
14396,2000-06-01,0.0,33.8,26.4,20.6,54.5,39.0,
14397,2000-06-02,0.0,34.0,26.9,20.5,49.25,37.0,
14398,2000-06-03,0.0,33.0,25.92,21.0,52.0,37.0,
