,Data Medicao,"PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)",Unnamed: 7
9208,2001-06-18,0.0,30.6,22.72,17.0,50.75,35.0,
9209,2001-06-19,0.0,30.0,22.68,16.8,45.75,36.0,
9210,2001-06-20,0.0,30.0,20.88,13.8,52.25,32.0,
9211,2001-06-21,0.0,29.4,20.88,14.6,60.75,45.0,
9212,2001-06-22,0.0,29.0,21.64,16.0,56.75,39.0,
9213,2001-06-23,0.0,30.8,22.28,15.6,60.5,42.0,
9214,2001-06-24,0.0,28.4,21.6,15.6,59.25,42.0,
9215,2001-06-25,0.0,28.8,21.08,15.4,54.5,34.0,
9216,2001-06-26,0.0,29.0,21.88,15.4,53.0,37.0,
9217,2001-06-27,0.0,30.8,21.96,13.4,48.75,32.0,
9218,2001-06-28,0.0,30.0,21.92,15.6,45.5,35.0,
9219,2001-06-29,0.0,29.6,21.44,16.2,50.5,32.0,
9220,2001-06-30,0.0,29.2,20.92,13.6,47.75,31.0,
9221,2001-07-01,0.0,,,,,55.0,
9222,2001-07-02,,,,,,,
9223,2001-07-03,,,,,,,
9224,2001-07-04,,,,,,,
9225,2001-07-05,,,,,,,
9226,2001-07-06,,,,,,,
9227,2001-07-07,,,,,,,
9228,2001-07-08,,,,,,,
9229,2001-07-09,,,,,,,
9230,2001-07-10,,,,,,,
9231,2001-07-11,,,,,,,
9232,2001-07-12,,,,,,,
9233,2001-07-13,,,,,,,
9234,2001-07-14,,,,,,,
9235,2001-07-15,,,,,,,
9236,2001-07-16,,,,,,,
9237,2001-07-17,,,,,,,
9238,2001-07-18,,,,,,,
9239,2001-07-19,,,,,,,
9240,2001-07-20,,,,,,,
9241,2001-07-21,,,,,,,
9242,2001-07-22,,,,,,,
9243,2001-07-23,,,,,,,
9244,2001-07-24,,,,,,,
9245,2001-07-25,,,,,,,
9246,2001-07-26,,,,,,,
9247,2001-07-27,,,,,,,
9248,2001-07-28,,,,,,,
9249,2001-07-29,,,,,,,
9250,2001-07-30,,,,,,,
9251,2001-07-31,,,,,,,
9252,2001-08-01,0.0,28.0,20.8,14.0,52.0,35.0,
9253,2001-08-02,0.0,28.0,21.24,16.0,48.75,31.0,
9254,2001-08-03,0.0,26.8,20.52,16.4,59.75,42.0,
9255,2001-08-04,0.0,27.0,20.16,15.2,54.25,27.0,
9256,2001-08-05,0.0,29.8,21.52,13.0,46.5,30.0,
9257,2001-08-06,0.0,28.8,20.76,15.4,44.5,28.0,
9258,2001-08-07,0.0,28.2,19.72,13.0,44.0,27.0,
9259,2001-08-08,0.0,28.0,20.56,12.4,50.5,33.0,
9260,2001-08-09,0.0,28.2,20.84,15.0,46.75,32.0,
9261,2001-08-10,0.0,28.0,20.6,14.0,48.0,34.0,
9262,2001-08-11,0.0,28.4,21.16,14.0,45.25,27.0,
9263,2001-08-12,0.0,28.4,21.64,14.6,46.25,35.0,
9264,2001-08-13,0.0,27.0,19.68,14.6,49.25,36.0,
9265,2001-08-14,0.0,27.2,19.04,12.4,48.75,33.0,
9266,2001-08-15,0.0,27.8,20.08,14.2,43.25,29.0,
9267,2001-08-16,0.0,28.6,20.08,12.6,44.25,30.0,
9268,2001-08-17,0.0,27.8,20.08,13.4,45.75,30.0,
9269,2001-08-18,0.0,28.4,21.12,13.2,44.0,29.0,
9270,2001-08-19,0.0,29.2,21.64,14.8,51.0,35.0,
9271,2001-08-20,0.0,28.2,20.96,14.8,42.75,25.0,
9272,2001-08-21,0.0,30.0,22.28,14.8,44.5,33.0,
9273,2001-08-22,0.0,32.4,23.4,15.8,43.75,28.0,
9274,2001-08-23,0.0,34.0,24.16,15.6,46.0,29.0,
9275,2001-08-24,0.0,34.0,24.0,15.6,50.25,31.0,
9276,2001-08-25,0.0,32.6,23.88,17.6,50.25,30.0,
9277,2001-08-26,0.0,32.6,23.16,16.8,52.0,27.0,
9278,2001-08-27,0.0,33.0,24.76,17.8,43.0,28.0,
9279,2001-08-28,0.0,33.2,24.8,18.4,44.25,32.0,
9280,2001-08-29,0.0,32.6,22.96,18.4,61.0,39.0,
9281,2001-08-30,35.0,24.0,20.8,18.6,70.25,62.0,
9282,2001-08-31,0.0,30.4,22.38,16.5,60.0,36.0,
9283,2001-09-01,0.0,30.8,23.08,17.0,49.5,35.0,
9284,2001-09-02,0.0,32.4,24.12,17.0,43.75,28.0,
9285,2001-09-03,0.0,31.8,23.92,17.4,47.5,30.0,
9286,2001-09-04,0.0,33.4,24.24,16.6,42.5,26.0,
9287,2001-09-05,0.0,33.0,25.28,18.4,35.0,25.0,
9288,2001-09-06,0.0,32.0,24.0,17.2,38.75,25.0,
9289,2001-09-07,0.0,32.0,23.8,17.2,39.0,26.0,
9290,2001-09-08,0.0,33.8,24.16,16.4,38.75,22.0,
9291,2001-09-09,0.0,35.4,25.16,16.0,35.0,20.0,
9292,2001-09-10,0.0,36.8,26.92,18.4,34.5,21.0,
9293,2001-09-11,0.0,37.2,27.0,19.0,32.75,19.0,
9294,2001-09-12,0.0,36.6,27.24,18.8,42.75,24.0,
9295,2001-09-13,0.0,34.0,25.2,19.8,58.75,37.0,
9296,2001-09-14,0.2,33.8,26.04,18.6,50.75,35.0,
9297,2001-09-15,4.3,29.0,23.44,20.2,69.5,50.0,
9298,2001-09-16,0.0,30.4,24.08,18.8,61.5,48.0,
9299,2001-09-17,0.0,28.0,21.4,16.8,42.5,35.0,
9300,2001-09-18,0.0,26.2,20.32,16.8,59.0,43.0,
9301,2001-09-19,0.0,29.2,21.28,13.4,54.0,40.0,
9302,2001-09-20,0.0,31.6,22.56,15.0,44.5,31.0,
9303,2001-09-21,0.0,31.6,22.96,15.4,42.5,27.0,
9304,2001-09-22,0.0,33.4,24.52,16.8,43.25,27.0,
9305,2001-09-23,0.0,34.2,25.56,18.8,41.75,28.0,
9306,2001-09-24,0.0,34.2,25.8,19.6,45.0,34.0,
9307,2001-09-25,0.0,32.4,25.36,20.0,48.75,33.0,
9308,2001-09-26,0.0,35.4,27.64,21.0,45.25,31.0,
9309,2001-09-27,0.0,34.8,27.48,21.8,45.75,32.0,
9310,2001-09-28,0.0,34.8,27.32,21.0,43.25,31.0,
9311,2001-09-29,0.0,31.6,25.12,20.2,51.5,39.0,
9312,2001-09-30,0.0,34.2,26.16,20.2,47.25,31.0,
9313,2001-10-01,11.3,30.4,23.92,20.0,64.25,52.0,
9314,2001-10-02,0.0,34.6,27.24,20.4,43.5,32.0,
9315,2001-10-03,0.0,31.0,24.56,22.0,67.25,48.0,
9316,2001-10-04,0.0,34.4,26.52,21.4,52.75,36.0,
9317,2001-10-05,1.6,35.6,26.08,21.0,68.0,49.0,
9318,2001-10-06,10.4,35.6,26.0,20.8,55.25,29.0,
9319,2001-10-07,13.5,30.4,25.4,20.6,58.25,43.0,
9320,2001-10-08,0.0,30.0,23.92,20.0,70.75,54.0,
9321,2001-10-09,0.0,24.2,21.2,19.6,83.0,75.0,
9322,2001-10-10,7.0,29.8,21.96,18.2,80.0,50.0,
9323,2001-10-11,16.4,28.8,22.36,19.2,86.0,79.0,
9324,2001-10-12,0.5,26.6,21.6,18.6,77.25,58.0,
9325,2001-10-13,2.3,29.0,23.64,18.2,61.75,50.0,
9326,2001-10-14,0.0,29.0,21.56,19.0,75.25,59.0,
9327,2001-10-15,1.0,23.0,19.44,17.8,86.5,77.0,
9328,2001-10-16,0.7,21.4,19.32,16.6,89.0,83.0,
9329,2001-10-17,1.2,22.8,20.24,18.0,87.0,80.0,
9330,2001-10-18,61.8,26.2,20.08,18.0,90.5,80.0,
9331,2001-10-19,121.4,24.6,20.24,17.6,87.75,70.0,
9332,2001-10-20,0.2,29.2,22.52,17.0,70.25,52.0,
9333,2001-10-21,0.0,32.4,24.64,17.6,60.75,36.0,
9334,2001-10-22,0.0,32.2,25.16,19.6,57.5,43.0,
9335,2001-10-23,0.0,33.8,25.52,18.4,52.5,31.0,
9336,2001-10-24,0.0,35.6,26.96,18.0,38.25,26.0,
9337,2001-10-25,0.0,31.8,25.12,21.0,55.5,40.0,
9338,2001-10-26,0.0,32.4,24.48,18.6,45.75,29.0,
9339,2001-10-27,0.0,33.4,25.16,17.2,40.5,29.0,
9340,2001-10-28,0.0,34.4,25.36,17.2,38.5,27.0,
9341,2001-10-29,0.0,34.2,25.28,17.4,43.75,27.0,
9342,2001-10-30,0.0,31.6,24.76,19.0,54.75,36.0,
9343,2001-10-31,0.0,32.8,25.72,20.2,54.75,37.0,
9344,2001-11-01,8.9,28.8,22.6,19.6,89.5,62.0,
9345,2001-11-02,30.0,26.6,21.52,18.2,82.0,64.0,
9346,2001-11-03,7.3,30.8,23.28,18.2,74.25,56.0,
9347,2001-11-04,30.5,28.0,22.4,18.6,81.5,66.0,
9348,2001-11-05,0.3,32.2,24.88,19.0,64.75,43.0,
9349,2001-11-06,0.0,34.0,25.76,21.2,61.75,45.0,
9350,2001-11-07,1.1,34.0,24.24,19.6,73.0,63.0,
9351,2001-11-08,2.3,30.2,24.28,20.2,74.25,54.0,
9352,2001-11-09,0.0,32.6,24.12,20.8,76.5,62.0,
9353,2001-11-10,6.3,32.4,23.96,19.6,78.0,69.0,
9354,2001-11-11,1.5,32.8,24.56,20.8,64.0,43.0,
9355,2001-11-12,12.3,31.4,24.88,20.0,78.25,72.0,
9356,2001-11-13,2.9,32.2,24.96,20.4,72.0,56.0,
9357,2001-11-14,0.0,28.4,23.48,20.8,85.0,72.0,
9358,2001-11-15,35.6,31.4,23.52,19.8,79.5,55.0,
9359,2001-11-16,3.3,29.6,24.04,20.2,81.75,71.0,
9360,2001-11-17,1.1,30.8,23.96,20.6,78.25,61.0,
9361,2001-11-18,0.1,27.4,22.64,19.8,81.0,62.0,
9362,2001-11-19,2.1,28.6,22.48,19.4,80.25,61.0,
9363,2001-11-20,1.9,30.0,22.24,19.4,85.75,62.0,
9364,2001-11-21,50.6,24.4,20.52,18.8,95.25,91.0,
9365,2001-11-22,9.5,28.0,22.4,18.6,80.75,60.0,
9366,2001-11-23,0.2,29.2,24.24,20.2,73.75,54.0,
9367,2001-11-24,17.1,28.6,21.96,19.6,85.75,64.0,
9368,2001-11-25,20.0,26.0,21.48,18.6,88.75,81.0,
9369,2001-11-26,9.7,28.0,23.16,19.2,72.5,59.0,
9370,2001-11-27,0.0,33.2,24.4,17.2,61.75,42.0,
9371,2001-11-28,0.0,34.2,23.16,11.4,65.0,41.0,
9372,2001-11-29,10.7,27.6,21.64,19.8,91.25,77.0,
9373,2001-11-30,28.8,27.6,22.52,18.8,79.75,65.0,
9374,2001-12-01,1.6,25.4,21.4,19.4,87.5,83.0,
9375,2001-12-02,0.4,26.0,22.52,19.8,89.25,76.0,
9376,2001-12-03,14.9,30.6,23.64,19.6,74.0,52.0,
9377,2001-12-04,0.0,32.8,24.68,17.6,60.25,44.0,
9378,2001-12-05,0.0,32.6,25.72,20.2,64.5,54.0,
9379,2001-12-06,0.0,31.8,24.56,19.4,70.75,48.0,
9380,2001-12-07,3.3,32.0,24.88,19.4,58.75,39.0,
9381,2001-12-08,0.0,32.0,24.24,18.6,48.75,40.0,
9382,2001-12-09,0.0,33.8,25.24,17.8,51.75,36.0,
9383,2001-12-10,0.0,32.6,25.0,18.2,53.0,41.0,
9384,2001-12-11,0.0,33.4,25.56,19.0,56.0,42.0,
9385,2001-12-12,0.0,33.8,25.04,18.4,50.0,39.0,
9386,2001-12-13,0.0,34.2,26.28,19.0,47.0,29.0,
9387,2001-12-14,0.0,33.0,25.76,20.4,62.75,43.0,
9388,2001-12-15,0.9,29.0,22.56,20.4,91.25,77.0,
9389,2001-12-16,16.1,26.6,22.04,19.2,86.0,73.0,
9390,2001-12-17,27.5,27.6,22.32,19.2,85.25,66.0,
9391,2001-12-18,0.6,27.2,22.96,19.4,82.5,70.0,
9392,2001-12-19,0.2,29.0,23.24,20.0,84.0,71.0,
9393,2001-12-20,0.0,27.6,22.6,19.4,83.75,74.0,
9394,2001-12-21,0.0,29.8,22.68,19.8,83.0,62.0,
9395,2001-12-22,16.8,27.4,22.76,19.6,80.75,68.0,
9396,2001-12-23,4.7,30.0,21.28,10.8,88.0,80.0,
9397,2001-12-24,6.6,31.4,22.96,19.4,83.5,71.0,
9398,2001-12-25,10.8,25.6,21.72,18.8,85.0,79.0,
9399,2001-12-26,0.7,30.6,23.04,19.4,75.25,56.0,
9400,2001-12-27,0.5,29.0,22.8,19.6,79.75,61.0,
9401,2001-12-28,1.5,24.4,20.84,19.0,93.75,87.0,
9402,2001-12-29,9.5,25.4,20.88,18.8,87.5,69.0,
9403,2001-12-30,19.2,24.0,20.6,18.6,90.75,80.0,
9404,2001-12-31,0.9,26.2,22.28,18.8,79.5,66.0,
9405,2002-01-01,0.2,28.6,23.64,19.6,82.5,71.0,
9406,2002-01-02,0.8,25.8,22.72,19.4,83.25,74.0,
9407,2002-01-03,8.2,27.8,23.0,18.8,85.75,73.0,
9408,2002-01-04,0.9,30.4,24.0,19.8,73.25,57.0,
9409,2002-01-05,23.7,30.0,24.72,19.2,72.25,60.0,
9410,2002-01-06,22.8,29.4,23.68,18.4,76.0,56.0,
9411,2002-01-07,0.4,31.4,24.08,20.6,79.0,51.0,
9412,2002-01-08,8.4,27.6,22.84,20.0,90.25,86.0,
9413,2002-01-09,4.1,29.2,23.28,19.6,81.5,74.0,
9414,2002-01-10,0.0,29.6,23.36,18.8,62.5,48.0,
9415,2002-01-11,0.0,29.4,22.88,18.8,85.25,70.0,
9416,2002-01-12,1.8,30.0,23.56,19.6,77.75,54.0,
9417,2002-01-13,2.1,31.0,23.04,20.0,79.25,52.0,
9418,2002-01-14,7.5,29.2,23.12,19.0,88.5,86.0,
9419,2002-01-15,2.6,27.8,22.88,19.8,85.5,77.0,
9420,2002-01-16,10.9,27.0,21.84,19.4,89.5,70.0,
9421,2002-01-17,30.7,24.6,21.44,19.6,93.0,85.0,
9422,2002-01-18,17.4,26.4,21.48,19.4,87.75,70.0,
9423,2002-01-19,33.6,27.4,21.88,17.8,83.5,61.0,
9424,2002-01-20,0.0,31.8,24.16,17.4,65.5,44.0,
9425,2002-01-21,0.0,33.6,25.36,19.2,67.75,45.0,
9426,2002-01-22,0.0,34.0,25.44,18.6,59.5,40.0,
9427,2002-01-23,0.0,34.0,25.32,17.6,51.5,34.0,
9428,2002-01-24,0.0,34.4,25.4,17.4,55.0,32.0,
9429,2002-01-25,0.0,34.6,25.76,18.6,59.0,37.0,
9430,2002-01-26,0.0,33.4,25.84,20.0,69.75,63.0,
9431,2002-01-27,4.6,33.0,24.84,20.4,68.75,48.0,
9432,2002-01-28,7.3,30.0,23.2,19.2,80.25,60.0,
9433,2002-01-29,0.0,34.0,25.44,19.2,70.5,42.0,
9434,2002-01-30,3.4,31.8,25.04,20.4,78.0,59.0,
9435,2002-01-31,0.2,32.2,24.84,20.0,72.25,53.0,
9436,2002-02-01,0.0,31.6,24.8,20.0,72.5,54.0,
9437,2002-02-02,0.0,30.6,25.0,20.6,72.75,57.0,
9438,2002-02-03,3.8,30.0,23.6,20.2,86.0,73.0,
9439,2002-02-04,4.7,25.8,21.56,19.8,88.75,79.0,
9440,2002-02-05,0.9,27.8,22.72,18.2,76.5,53.0,
9441,2002-02-06,0.0,30.0,23.52,20.0,82.0,67.0,
9442,2002-02-07,32.6,27.0,22.6,18.6,83.0,64.0,
9443,2002-02-08,13.2,24.4,20.72,19.0,94.0,91.0,
9444,2002-02-09,31.2,28.6,21.64,18.4,87.75,75.0,
9445,2002-02-10,2.1,27.8,21.92,19.2,81.5,55.0,
9446,2002-02-11,0.4,30.2,23.04,18.4,75.5,55.0,
9447,2002-02-12,0.0,29.2,22.48,18.2,81.75,69.0,
9448,2002-02-13,5.2,32.0,23.96,16.6,63.75,42.0,
9449,2002-02-14,0.0,32.8,24.96,18.8,60.75,40.0,
9450,2002-02-15,0.6,33.0,25.72,20.4,68.75,45.0,
9451,2002-02-16,12.9,30.6,24.56,19.6,75.75,58.0,
9452,2002-02-17,2.2,29.6,24.52,20.6,77.75,70.0,
9453,2002-02-18,20.3,29.8,23.16,19.2,85.75,67.0,
9454,2002-02-19,7.1,28.6,22.28,18.2,82.5,64.0,
9455,2002-02-20,4.5,33.0,24.8,18.2,67.5,48.0,
9456,2002-02-21,0.0,33.8,25.72,19.8,64.25,39.0,
9457,2002-02-22,0.0,33.2,24.88,19.0,58.5,36.0,
9458,2002-02-23,0.0,33.8,25.04,17.8,60.5,35.0,
9459,2002-02-24,0.0,34.8,26.36,19.6,62.0,32.0,
9460,2002-02-25,0.0,33.0,24.84,19.8,75.0,57.0,
9461,2002-02-26,2.0,32.8,24.88,19.4,69.25,44.0,
9462,2002-02-27,0.2,33.8,24.72,19.6,56.75,34.0,
9463,2002-02-28,0.0,32.6,24.44,18.0,57.0,42.0,
9464,2002-03-01,0.0,31.8,24.08,17.8,59.75,38.0,
9465,2002-03-02,0.0,33.8,25.8,19.0,53.25,35.0,
9466,2002-03-03,0.0,32.6,25.16,18.6,57.0,49.0,
9467,2002-03-04,0.0,32.2,23.6,18.4,60.0,37.0,
9468,2002-03-05,0.0,32.4,23.68,17.0,62.25,41.0,
9469,2002-03-06,0.0,33.2,25.36,18.4,56.25,38.0,
9470,2002-03-07,0.0,33.2,25.48,19.2,65.0,57.0,
9471,2002-03-08,1.0,33.4,25.04,18.4,58.5,36.0,
9472,2002-03-09,0.0,33.4,25.6,19.0,52.5,34.0,
9473,2002-03-10,0.0,33.6,25.2,18.8,62.0,45.0,
9474,2002-03-11,0.0,33.6,25.64,19.6,57.75,34.0,
9475,2002-03-12,0.0,31.0,24.48,20.4,67.5,51.0,
9476,2002-03-13,0.0,33.8,25.84,20.0,60.75,43.0,
9477,2002-03-14,0.0,35.6,26.16,18.6,57.75,32.0,
9478,2002-03-15,0.0,37.0,25.48,19.0,66.25,35.0,
9479,2002-03-16,8.1,31.6,24.6,20.0,71.0,53.0,
9480,2002-03-17,1.6,28.4,22.76,20.4,90.75,79.0,
9481,2002-03-18,9.1,30.4,23.6,18.2,79.25,75.0,
9482,2002-03-19,8.3,30.4,23.32,19.2,82.25,74.0,
9483,2002-03-20,7.1,30.0,24.56,20.2,74.75,56.0,
9484,2002-03-21,0.2,33.0,24.96,19.2,75.5,66.0,
9485,2002-03-22,18.0,24.8,21.24,18.6,91.5,83.0,
9486,2002-03-23,10.5,26.4,22.16,19.0,84.75,72.0,
9487,2002-03-24,24.3,27.0,23.04,20.4,90.25,79.0,
9488,2002-03-25,7.5,27.4,22.48,19.6,86.75,71.0,
9489,2002-03-26,14.9,28.8,23.16,20.0,81.0,62.0,
9490,2002-03-27,2.2,29.8,23.48,19.4,86.75,80.0,
9491,2002-03-28,0.0,31.4,24.2,19.6,66.75,52.0,
9492,2002-03-29,0.0,30.8,23.24,17.6,57.5,34.0,
9493,2002-03-30,0.0,31.2,24.16,18.6,62.5,41.0,
9494,2002-03-31,0.0,32.2,24.04,17.4,65.25,45.0,
9495,2002-04-01,0.0,33.4,24.84,19.0,60.0,38.0,
9496,2002-04-02,0.0,33.4,25.16,19.2,59.5,38.0,
9497,2002-04-03,0.0,32.8,25.2,20.0,61.5,51.0,
9498,2002-04-04,0.0,32.8,24.32,17.6,55.75,35.0,
9499,2002-04-05,0.0,32.0,24.32,17.8,57.75,39.0,
9500,2002-04-06,0.0,33.6,25.12,19.2,55.75,34.0,
9501,2002-04-07,0.0,34.0,25.32,19.6,59.75,37.0,
9502,2002-04-08,0.0,33.0,24.28,19.0,68.25,56.0,
9503,2002-04-09,0.0,32.6,24.48,19.6,71.0,61.0,
9504,2002-04-10,0.0,32.2,23.88,18.4,80.0,70.0,
9505,2002-04-11,7.3,28.0,22.8,19.6,86.75,82.0,
9506,2002-04-12,0.8,30.6,23.16,19.4,80.0,57.0,
9507,2002-04-13,2.3,31.0,24.8,20.0,66.25,51.0,
9508,2002-04-14,0.0,32.0,25.2,21.2,62.75,40.0,
9509,2002-04-15,0.0,30.8,23.36,19.4,69.25,48.0,
9510,2002-04-16,0.0,32.4,24.96,19.4,58.75,41.0,
9511,2002-04-17,0.0,32.8,24.72,18.8,63.0,40.0,
9512,2002-04-18,0.0,32.8,24.92,19.6,62.0,39.0,
9513,2002-04-19,0.0,32.0,24.68,19.4,59.5,35.0,
9514,2002-04-20,0.0,31.8,24.24,18.4,59.5,41.0,
9515,2002-04-21,0.0,32.2,24.76,18.6,57.5,34.0,
9516,2002-04-22,0.0,30.4,23.72,19.8,58.75,38.0,
9517,2002-04-23,0.0,30.6,23.04,17.2,60.0,40.0,
9518,2002-04-24,0.0,31.0,23.48,17.4,62.5,44.0,
9519,2002-04-25,0.0,31.8,23.96,17.6,64.75,63.0,
9520,2002-04-26,0.0,28.4,23.32,19.6,69.75,63.0,
9521,2002-04-27,11.6,31.0,23.8,18.4,56.5,37.0,
9522,2002-04-28,0.0,32.0,23.28,16.6,45.5,25.0,
9523,2002-04-29,0.0,32.2,24.24,18.8,55.5,33.0,
9524,2002-04-30,0.0,33.4,24.96,17.8,50.75,34.0,
9525,2002-05-01,0.0,33.0,24.52,16.6,58.0,44.0,
9526,2002-05-02,0.0,32.0,23.52,18.6,56.75,35.0,
9527,2002-05-03,0.0,33.2,23.8,14.6,55.5,33.0,
9528,2002-05-04,0.0,34.2,24.92,16.2,53.5,29.0,
9529,2002-05-05,0.0,33.8,25.28,18.4,63.5,61.0,
9530,2002-05-06,0.0,32.0,24.56,19.4,61.5,44.0,
9531,2002-05-07,14.0,31.0,23.4,18.0,64.5,45.0,
9532,2002-05-08,0.0,32.6,23.88,18.0,62.5,42.0,
9533,2002-05-09,0.0,32.2,24.2,16.8,61.0,44.0,
9534,2002-05-10,0.0,31.4,24.36,20.4,63.5,45.0,
9535,2002-05-11,0.0,30.0,22.68,17.8,62.75,41.0,
9536,2002-05-12,0.0,30.8,23.44,17.2,67.25,52.0,
9537,2002-05-13,0.0,30.6,23.28,17.8,66.5,47.0,
9538,2002-05-14,0.0,29.6,22.4,17.4,62.5,47.0,
9539,2002-05-15,0.0,30.4,23.0,16.8,65.25,45.0,
9540,2002-05-16,0.0,32.6,,17.4,62.0,43.0,
9541,2002-05-17,0.0,32.8,24.32,15.8,53.25,38.0,
9542,2002-05-18,0.0,33.4,25.16,16.8,52.25,37.0,
9543,2002-05-19,0.0,33.8,24.64,16.6,56.0,37.0,
9544,2002-05-20,0.0,33.8,24.48,17.8,62.0,40.0,
9545,2002-05-21,0.0,32.4,23.32,18.0,72.75,51.0,
9546,2002-05-22,0.0,30.2,23.22,18.7,72.25,50.0,
9547,2002-05-23,0.0,27.2,21.76,20.4,84.5,70.0,
9548,2002-05-24,0.0,27.2,20.2,15.6,72.0,53.0,
9549,2002-05-25,0.0,27.4,19.96,15.2,64.75,48.0,
9550,2002-05-26,0.0,27.4,19.36,14.0,60.25,36.0,
9551,2002-05-27,0.0,27.2,18.48,12.6,58.75,41.0,
9552,2002-05-28,0.0,28.0,19.24,11.2,54.0,33.0,
9553,2002-05-29,0.0,29.6,20.32,11.6,58.5,35.0,
9554,2002-05-30,0.0,30.4,21.4,13.6,58.25,38.0,
9555,2002-05-31,0.0,28.6,21.72,14.6,51.75,37.0,
9556,2002-06-01,0.0,30.2,22.4,17.2,55.75,38.0,
9557,2002-06-02,0.0,28.4,21.2,16.0,54.5,39.0,
9558,2002-06-03,0.0,29.4,20.8,14.4,57.75,38.0,
9559,2002-06-04,0.0,30.0,22.08,15.8,56.5,38.0,
9560,2002-06-05,0.0,31.6,22.92,16.2,55.75,40.0,
9561,2002-06-06,0.0,31.0,22.84,16.0,57.25,38.0,
9562,2002-06-07,0.0,29.6,22.4,17.4,57.5,37.0,
9563,2002-06-08,0.0,30.0,22.76,17.8,61.0,42.0,
9564,2002-06-09,0.0,28.6,22.0,18.2,68.5,54.0,
9565,2002-06-10,0.0,29.8,22.48,17.2,61.5,43.0,
9566,2002-06-11,0.0,29.6,21.0,15.6,53.0,32.0,
9567,2002-06-12,0.0,30.6,21.24,13.4,53.75,32.0,
9568,2002-06-13,0.0,31.0,22.84,15.6,59.0,44.0,
9569,2002-06-14,0.0,30.8,23.24,18.2,62.75,45.0,
9570,2002-06-15,0.0,30.8,22.24,16.8,60.75,36.0,
9571,2002-06-16,0.0,28.2,20.4,14.6,59.25,37.0,
9572,2002-06-17,0.0,29.4,21.0,14.6,60.25,37.0,
9573,2002-06-18,0.0,28.6,21.12,16.0,60.5,38.0,
9574,2002-06-19,0.0,29.0,21.04,16.0,66.0,45.0,
9575,2002-06-20,0.0,27.4,20.0,14.8,59.25,40.0,
9576,2002-06-21,0.0,28.8,20.8,15.0,76.25,64.0,
9577,2002-06-22,0.0,28.6,21.2,16.2,63.25,49.0,
9578,2002-06-23,0.0,26.0,19.96,15.8,67.75,51.0,
9579,2002-06-24,0.0,27.6,19.88,16.0,61.5,41.0,
9580,2002-06-25,0.0,29.0,21.36,15.2,61.0,43.0,
9581,2002-06-26,0.0,29.0,21.28,15.2,62.75,44.0,
9582,2002-06-27,0.0,27.6,20.8,15.8,68.5,53.0,
9583,2002-06-28,0.0,28.4,20.64,14.8,59.5,40.0,
9584,2002-06-29,0.0,27.4,20.64,14.8,62.75,46.0,
9585,2002-06-30,0.0,31.0,21.36,12.0,57.5,38.0,
9586,2002-07-01,0.0,29.2,21.2,15.6,54.25,38.0,
9587,2002-07-02,0.0,27.6,19.52,14.4,55.75,38.0,
9588,2002-07-03,0.0,26.6,19.24,14.0,64.0,44.0,
9589,2002-07-04,0.0,27.6,19.8,12.8,60.75,40.0,
9590,2002-07-05,0.0,28.4,20.32,14.6,59.5,38.0,
9591,2002-07-06,0.0,29.0,21.04,14.8,59.5,43.0,
9592,2002-07-07,0.0,30.6,21.4,13.4,54.25,32.0,
9593,2002-07-08,0.0,30.8,21.76,11.0,54.25,38.0,
9594,2002-07-09,0.0,31.4,23.24,15.8,52.0,39.0,
9595,2002-07-10,0.0,31.4,23.32,17.4,55.25,38.0,
9596,2002-07-11,0.0,31.0,22.44,16.2,56.5,36.0,
9597,2002-07-12,0.0,32.0,23.2,15.2,48.75,31.0,
9598,2002-07-13,0.0,33.0,24.12,15.8,52.0,35.0,
9599,2002-07-14,0.0,32.0,23.8,17.6,58.25,43.0,
9600,2002-07-15,0.7,28.2,21.48,17.2,76.75,56.0,
9601,2002-07-16,0.0,30.8,22.76,15.4,60.25,40.0,
9602,2002-07-17,0.0,31.8,23.52,18.0,49.75,33.0,
9603,2002-07-18,0.0,31.0,22.96,17.8,58.25,35.0,
9604,2002-07-19,0.2,28.8,21.52,16.8,59.0,44.0,
9605,2002-07-20,0.0,29.0,20.6,13.0,54.5,37.0,
9606,2002-07-21,0.0,28.8,20.84,14.6,55.0,36.0,
9607,2002-07-22,0.0,30.0,21.36,15.2,58.5,39.0,
9608,2002-07-23,0.0,31.6,22.8,16.4,58.75,37.0,
9609,2002-07-24,0.0,31.2,23.36,18.0,55.5,36.0,
9610,2002-07-25,0.0,30.8,22.56,16.8,53.25,34.0,
9611,2002-07-26,0.0,30.2,22.6,16.2,58.5,40.0,
9612,2002-07-27,0.0,32.2,23.36,15.2,52.5,34.0,
9613,2002-07-28,0.4,33.0,23.8,17.0,51.75,35.0,
9614,2002-07-29,0.0,33.0,24.4,17.8,52.25,33.0,
9615,2002-07-30,0.0,30.0,22.16,16.8,63.0,47.0,
9616,2002-07-31,0.0,34.6,24.96,15.2,53.75,40.0,
9617,2002-08-01,0.0,32.8,22.88,14.6,55.0,33.0,
